year,age,tm,pos,no.,games_g,games_gs,0-19_fga,0-19_fgm,20-29_fga,20-29_fgm,30-39_fga,30-39_fgm,40-49_fga,40-49_fgm,50+_fga,50+_fgm,scoring_fga,scoring_fgm,lng,scoring_fg%,scoring_xpa,scoring_xpm,scoring_xp%,kickoffs_ko,kickoffs_koyds,kickoffs_tb,kickoffs_tb%,kickoffs_koavg,name,link,playoff_stat,av,tot_fga,tot_fgm,tot_lng,fg%,pat_xpa,pat_xpm,xp%,awards
2014.0,30,DET,K,,1,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,Matt Prater,https://www.pro-football-reference.com/players/P/PratMa20.htm,True,,2.0,2.0,,100.0%,2.0,2.0,100.0%,
2016.0,32,DET,K,,1,0.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,Matt Prater,https://www.pro-football-reference.com/players/P/PratMa20.htm,True,,2.0,2.0,,100.0%,,,,
2021.0,37,ARI,K,,1,0.0,,,,,,,,,1.0,1.0,,,,,,,,3.0,196.0,1.0,33.3%,65.3,Matt Prater,https://www.pro-football-reference.com/players/P/PratMa20.htm,True,,1.0,1.0,,100.0%,,,,
2018.0,31,LAR,K,,3,0.0,,,3.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,,,,,,,,16.0,1048.0,8.0,50.0%,65.5,Greg Zuerlein,https://www.pro-football-reference.com/players/Z/ZuerGr00.htm,True,,10.0,8.0,,80.0%,5.0,5.0,100.0%,
2021.0,34,DAL,K,,1,0.0,,,,,,,,,1.0,1.0,,,,,,,,4.0,245.0,2.0,50.0%,61.3,Greg Zuerlein,https://www.pro-football-reference.com/players/Z/ZuerGr00.htm,True,,1.0,1.0,,100.0%,2.0,2.0,100.0%,
1996.0,24,NWE,,,3,0.0,,,2.0,2.0,,,1.0,,,,3.0,2.0,,66.7%,9.0,9.0,100.0%,13.0,828.0,,,63.7,Adam Vinatieri,https://www.pro-football-reference.com/players/V/vinatada01.htm,True,,,,,,,,,
1997.0,25,NWE,,,2,0.0,,,1.0,1.0,1.0,1.0,3.0,1.0,,,5.0,3.0,,60.0%,2.0,2.0,100.0%,7.0,430.0,1.0,14.3%,61.4,Adam Vinatieri,https://www.pro-football-reference.com/players/V/vinatada01.htm,True,,,,,,,,,
1998.0,26,NWE,,,1,0.0,,,1.0,1.0,,,,,,,1.0,1.0,,100.0%,1.0,1.0,100.0%,3.0,192.0,,,64.0,Adam Vinatieri,https://www.pro-football-reference.com/players/V/vinatada01.htm,True,,,,,,,,,
2001.0,29,NWE,K,,3,0.0,,,2.0,2.0,1.0,1.0,3.0,3.0,1.0,,7.0,6.0,,85.7%,6.0,6.0,100.0%,13.0,808.0,,,62.2,Adam Vinatieri,https://www.pro-football-reference.com/players/V/vinatada01.htm,True,,,,,,,,,
2003.0,31,NWE,K,,3,0.0,,,3.0,3.0,4.0,2.0,3.0,2.0,,,10.0,7.0,,70.0%,6.0,6.0,100.0%,17.0,1013.0,,,59.6,Adam Vinatieri,https://www.pro-football-reference.com/players/V/vinatada01.htm,True,,,,,,,,,
2004.0,32,NWE,K,,3,0.0,,,2.0,2.0,2.0,2.0,1.0,1.0,,,5.0,5.0,,100.0%,10.0,10.0,100.0%,18.0,1043.0,1.0,5.6%,57.9,Adam Vinatieri,https://www.pro-football-reference.com/players/V/vinatada01.htm,True,,,,,,,,,
2005.0,33,NWE,K,,2,0.0,,,,,1.0,1.0,2.0,1.0,,,3.0,2.0,,66.7%,5.0,5.0,100.0%,9.0,565.0,,,62.8,Adam Vinatieri,https://www.pro-football-reference.com/players/V/vinatada01.htm,True,,,,,,,,,
2006.0,34,IND,K,,4,0.0,1.0,1.0,5.0,5.0,3.0,2.0,4.0,4.0,2.0,2.0,15.0,14.0,,93.3%,7.0,7.0,100.0%,26.0,1580.0,2.0,7.7%,60.8,Adam Vinatieri,https://www.pro-football-reference.com/players/V/vinatada01.htm,True,,,,,,,,,
2007.0,35,IND,K,,1,0.0,,,,,,,1.0,1.0,,,1.0,1.0,,100.0%,3.0,3.0,100.0%,5.0,361.0,1.0,20.0%,72.2,Adam Vinatieri,https://www.pro-football-reference.com/players/V/vinatada01.htm,True,,,,,,,,,
2008.0,36,IND,K,,1,0.0,,,,,,,1.0,1.0,,,1.0,1.0,,100.0%,2.0,2.0,100.0%,5.0,354.0,1.0,20.0%,70.8,Adam Vinatieri,https://www.pro-football-reference.com/players/V/vinatada01.htm,True,,,,,,,,,
2010.0,38,IND,K,,1,0.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,100.0%,1.0,1.0,100.0%,,,,,,Adam Vinatieri,https://www.pro-football-reference.com/players/V/vinatada01.htm,True,,,,,,,,,
2012.0,40,IND,K,,1,0.0,,,1.0,1.0,,,2.0,1.0,1.0,1.0,4.0,3.0,,75.0%,,,,,,,,,Adam Vinatieri,https://www.pro-football-reference.com/players/V/vinatada01.htm,True,,,,,,,,,
2013.0,41,IND,K,,2,0.0,,,1.0,1.0,2.0,2.0,,,,,3.0,3.0,,100.0%,8.0,8.0,100.0%,,,,,,Adam Vinatieri,https://www.pro-football-reference.com/players/V/vinatada01.htm,True,,,,,,,,,
2014.0,42,IND,K,,3,,,,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,7.0,5.0,,71.4%,6.0,6.0,100.0%,,,,,,Adam Vinatieri,https://www.pro-football-reference.com/players/V/vinatada01.htm,True,,,,,,,,,
2018.0,46,IND,K,,2,0.0,,,1.0,,,,,,,,1.0,,,0.0%,5.0,4.0,80.0%,,,,,,Adam Vinatieri,https://www.pro-football-reference.com/players/V/vinatada01.htm,True,,,,,,,,,
2023.0,27,TAM,K,,2,0.0,,,1.0,1.0,,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,Chase McLaughlin,https://www.pro-football-reference.com/players/M/McLaCh00.htm,True,,5.0,4.0,,80.0%,5.0,5.0,100.0%,
2014.0,23,DEN,K,,1,,,,,,,,,,,,,,,,,,,4.0,235.0,2.0,50.0%,58.8,Brandon McManus,https://www.pro-football-reference.com/players/M/McMaBr01.htm,True,,,,,,,,,
2015.0,24,DEN,K,,3,0.0,,,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,10.0,10.0,,100.0%,3.0,3.0,100.0%,17.0,1102.0,14.0,82.4%,64.8,Brandon McManus,https://www.pro-football-reference.com/players/M/McMaBr01.htm,True,,,,,,,,,
2000.0,22,OAK,K,,2,0.0,,,3.0,3.0,,,,,1.0,,4.0,3.0,,75.0%,3.0,3.0,100.0%,8.0,528.0,1.0,12.5%,66.0,Sebastian Janikowski,https://www.pro-football-reference.com/players/J/janikseb01.htm,True,,,,,,,,,
2001.0,23,OAK,K,,2,0.0,,,1.0,1.0,1.0,1.0,3.0,3.0,,,5.0,5.0,,100.0%,4.0,4.0,100.0%,13.0,788.0,,,60.6,Sebastian Janikowski,https://www.pro-football-reference.com/players/J/janikseb01.htm,True,,,,,,,,,
2002.0,24,OAK,K,,3,0.0,,,2.0,1.0,3.0,3.0,2.0,2.0,,,7.0,6.0,,85.7%,8.0,8.0,100.0%,19.0,1099.0,1.0,5.3%,57.8,Sebastian Janikowski,https://www.pro-football-reference.com/players/J/janikseb01.htm,True,,,,,,,,,
2016.0,38,OAK,K,,1,0.0,,,,,,,,,,,,,,,2.0,2.0,100.0%,3.0,172.0,,,57.3,Sebastian Janikowski,https://www.pro-football-reference.com/players/J/janikseb01.htm,True,,,,,,,,,
2018.0,40,SEA,K,,1,0.0,,,1.0,1.0,,,1.0,1.0,1.0,,3.0,2.0,,66.7%,,,,3.0,195.0,3.0,100.0%,65.0,Sebastian Janikowski,https://www.pro-football-reference.com/players/J/janikseb01.htm,True,,,,,,,,,
2021.0,22,CIN,K,,4,0.0,,,2.0,2.0,7.0,7.0,2.0,2.0,3.0,3.0,,,,,,,,24.0,1547.0,16.0,66.7%,64.5,Evan McPherson,https://www.pro-football-reference.com/players/M/McPhEv00.htm,True,,14.0,14.0,,100.0%,6.0,6.0,100.0%,
2022.0,23,CIN,K,,3,0.0,,,3.0,3.0,2.0,2.0,,,,,,,,,,,,15.0,965.0,5.0,33.3%,64.3,Evan McPherson,https://www.pro-football-reference.com/players/M/McPhEv00.htm,True,,5.0,5.0,,100.0%,7.0,6.0,85.7%,
2005.0,28,CIN,K,,1,0.0,,,1.0,1.0,,,,,,,1.0,1.0,,100.0%,2.0,2.0,100.0%,4.0,258.0,,,64.5,Shayne Graham,https://www.pro-football-reference.com/players/G/grahasha01.htm,True,,,,,,,,,
2009.0,32,CIN,K,,1,0.0,,,1.0,,1.0,,,,,,2.0,,,0.0%,2.0,2.0,100.0%,3.0,160.0,,,53.3,Shayne Graham,https://www.pro-football-reference.com/players/G/grahasha01.htm,True,,,,,,,,,
2010.0,33,NWE,K,,1,0.0,,,,,2.0,2.0,,,,,2.0,2.0,,100.0%,1.0,1.0,100.0%,5.0,224.0,,,44.8,Shayne Graham,https://www.pro-football-reference.com/players/G/grahasha01.htm,True,,,,,,,,,
2012.0,35,HOU,K,,2,0.0,,,4.0,4.0,,,1.0,1.0,1.0,1.0,6.0,6.0,,100.0%,3.0,3.0,100.0%,11.0,647.0,1.0,9.1%,58.8,Shayne Graham,https://www.pro-football-reference.com/players/G/grahasha01.htm,True,,,,,,,,,
2013.0,36,NOR,K,,2,0.0,,,,,3.0,3.0,3.0,1.0,,,6.0,4.0,,66.7%,3.0,3.0,100.0%,1.0,7.0,,,7.0,Shayne Graham,https://www.pro-football-reference.com/players/G/grahasha01.htm,True,,,,,,,,,
2005.0,23,CHI,K,,1,0.0,,,,,,,,,,,,,,,3.0,3.0,100.0%,4.0,236.0,,,59.0,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,True,,,,,,,,,
2006.0,24,CHI,K,,3,0.0,1.0,1.0,1.0,1.0,,,4.0,4.0,,,6.0,6.0,,100.0%,9.0,9.0,100.0%,18.0,1137.0,1.0,5.6%,63.2,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,True,,,,,,,,,
2010.0,28,CHI,K,,2,0.0,,,,,,,,,,,,,,,7.0,7.0,100.0%,9.0,580.0,1.0,11.1%,64.4,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,True,,,,,,,,,
2016.0,34,NYG,K,,1,0.0,,,1.0,1.0,,,1.0,1.0,,,2.0,2.0,,100.0%,1.0,1.0,100.0%,4.0,235.0,,,58.8,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,True,,,,,,,,,
2019.0,37,SFO,K,,3,0.0,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,7.0,,100.0%,9.0,9.0,100.0%,,,,,,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,True,,,,,,,,,
2021.0,39,SFO,K,,3,0.0,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,6.0,,100.0%,5.0,5.0,100.0%,12.0,754.0,6.0,50.0%,62.8,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,True,,,,,,,,,
2022.0,40,SFO,K,,3,0.0,,,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,,100.0%,5.0,5.0,100.0%,16.0,1007.0,4.0,25.0%,62.9,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,True,,,,,,,,,
2006.0,22,NWE,K,,3,0.0,,,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,8.0,8.0,,100.0%,9.0,9.0,100.0%,21.0,1259.0,3.0,14.3%,60.0,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,True,,,,,,,,,
2007.0,23,NWE,K,,3,0.0,,,,,2.0,1.0,,,,,2.0,1.0,,50.0%,9.0,9.0,100.0%,13.0,827.0,1.0,7.7%,63.6,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,True,,,,,,,,,
2009.0,25,NWE,K,,1,0.0,,,,,,,1.0,,,,1.0,,,0.0%,2.0,2.0,100.0%,3.0,182.0,,,60.7,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,True,,,,,,,,,
2011.0,27,NWE,K,,3,0.0,,,4.0,4.0,1.0,1.0,,,,,5.0,5.0,,100.0%,10.0,10.0,100.0%,18.0,1143.0,10.0,55.6%,63.5,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,True,,,,,,,,,
2012.0,28,NWE,K,,2,0.0,,,1.0,1.0,3.0,3.0,,,,,4.0,4.0,,100.0%,6.0,6.0,100.0%,11.0,687.0,3.0,27.3%,62.5,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,True,,,,,,,,,
2013.0,29,NWE,K,,2,0.0,,,,,,,1.0,1.0,,,1.0,1.0,,100.0%,6.0,6.0,100.0%,11.0,625.0,9.0,81.8%,56.8,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,True,,,,,,,,,
2014.0,30,NWE,K,,3,,,,,,,,,,,,1.0,1.0,,100.0%,15.0,15.0,100.0%,19.0,1207.0,9.0,47.4%,63.5,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,True,,,,,,,,,
2015.0,31,NWE,K,,2,0.0,,,,,2.0,2.0,2.0,2.0,,,4.0,4.0,,100.0%,4.0,3.0,75.0%,11.0,672.0,7.0,63.6%,61.1,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,True,,,,,,,,,
2016.0,32,NWE,K,,3,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,,,7.0,7.0,,100.0%,9.0,7.0,77.8%,21.0,1213.0,9.0,42.9%,57.8,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,True,,,,,,,,,
2017.0,33,NWE,K,,3,0.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,3.0,,60.0%,12.0,11.0,91.7%,18.0,1157.0,8.0,44.4%,64.3,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,True,,,,,,,,,
2018.0,34,NWE,K,,3,0.0,,,1.0,1.0,1.0,1.0,4.0,3.0,,,6.0,5.0,,83.3%,10.0,10.0,100.0%,18.0,1100.0,6.0,33.3%,61.1,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,True,,,,,,,,,
2020.0,36,TEN,K,,1,0.0,,,1.0,1.0,,,1.0,1.0,,,2.0,2.0,,100.0%,1.0,1.0,100.0%,4.0,257.0,3.0,75.0%,64.3,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,True,,,,,,,,,
2023.0,24,SFO,K,,3,0.0,,,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,,,,,,,,18.0,1163.0,16.0,88.9%,64.6,Jake Moody,https://www.pro-football-reference.com/players/M/MoodJa00.htm,True,,8.0,6.0,,75.0%,9.0,8.0,88.9%,
2017.0,27,JAX,K,,3,0.0,,,,,,,3.0,3.0,1.0,1.0,4.0,4.0,,100.0%,9.0,9.0,100.0%,16.0,1003.0,9.0,56.3%,62.7,Josh Lambo,https://www.pro-football-reference.com/players/L/LambJo00.htm,True,,,,,,,,,
2019.0,28,SEA,K,,2,0.0,,,,,1.0,,2.0,2.0,1.0,,,,,,,,,9.0,553.0,6.0,66.7%,61.4,Jason Myers,https://www.pro-football-reference.com/players/M/MyerJa00.htm,True,,4.0,2.0,,50.0%,4.0,4.0,100.0%,
2020.0,29,SEA,K,,1,0.0,,,,,,,,,2.0,2.0,,,,,,,,4.0,253.0,2.0,50.0%,63.3,Jason Myers,https://www.pro-football-reference.com/players/M/MyerJa00.htm,True,,2.0,2.0,,100.0%,2.0,2.0,100.0%,
2022.0,31,SEA,K,,1,0.0,,,,,,,,,1.0,1.0,,,,,,,,4.0,207.0,3.0,75.0%,51.8,Jason Myers,https://www.pro-football-reference.com/players/M/MyerJa00.htm,True,,1.0,1.0,,100.0%,2.0,2.0,100.0%,
2015.0,25,WAS,K,,1,0.0,,,1.0,1.0,,,,,,,,,,,,,,4.0,262.0,3.0,75.0%,65.5,Dustin Hopkins,https://www.pro-football-reference.com/players/H/HopkDu00.htm,True,,1.0,1.0,,100.0%,2.0,1.0,50.0%,
2020.0,30,WAS,K,,1,0.0,,,,,1.0,1.0,,,,,,,,,,,,5.0,270.0,2.0,40.0%,54.0,Dustin Hopkins,https://www.pro-football-reference.com/players/H/HopkDu00.htm,True,,1.0,1.0,,100.0%,2.0,2.0,100.0%,
2007.0,23,GNB,K,,2,0.0,,,,,2.0,2.0,,,,,2.0,2.0,,100.0%,8.0,8.0,100.0%,12.0,725.0,,,60.4,Mason Crosby,https://www.pro-football-reference.com/players/C/CrosMa20.htm,True,,,,,,,,,
2009.0,25,GNB,K,,1,0.0,1.0,1.0,,,,,,,1.0,,2.0,1.0,,50.0%,6.0,6.0,100.0%,7.0,430.0,2.0,28.6%,61.4,Mason Crosby,https://www.pro-football-reference.com/players/C/CrosMa20.htm,True,,,,,,,,,
2010.0,26,GNB,K,,4,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,3.0,,75.0%,16.0,16.0,100.0%,22.0,1333.0,1.0,4.5%,60.6,Mason Crosby,https://www.pro-football-reference.com/players/C/CrosMa20.htm,True,,,,,,,,,
2011.0,27,GNB,K,,1,0.0,,,,,1.0,1.0,1.0,1.0,,,2.0,2.0,,100.0%,2.0,2.0,100.0%,5.0,220.0,3.0,60.0%,44.0,Mason Crosby,https://www.pro-football-reference.com/players/C/CrosMa20.htm,True,,,,,,,,,
2012.0,28,GNB,K,,2,0.0,,,1.0,1.0,1.0,1.0,,,,,2.0,2.0,,100.0%,7.0,7.0,100.0%,11.0,647.0,6.0,54.5%,58.8,Mason Crosby,https://www.pro-football-reference.com/players/C/CrosMa20.htm,True,,,,,,,,,
2013.0,29,GNB,K,,1,0.0,,,1.0,1.0,1.0,1.0,,,,,2.0,2.0,,100.0%,2.0,2.0,100.0%,4.0,251.0,1.0,25.0%,62.8,Mason Crosby,https://www.pro-football-reference.com/players/C/CrosMa20.htm,True,,,,,,,,,
2014.0,30,GNB,K,,2,,2.0,2.0,,,1.0,1.0,4.0,4.0,,,7.0,7.0,,100.0%,3.0,3.0,100.0%,13.0,822.0,5.0,38.5%,63.2,Mason Crosby,https://www.pro-football-reference.com/players/C/CrosMa20.htm,True,,,,,,,,,
2015.0,31,GNB,K,,2,0.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,4.0,4.0,,100.0%,5.0,5.0,100.0%,12.0,768.0,6.0,50.0%,64.0,Mason Crosby,https://www.pro-football-reference.com/players/C/CrosMa20.htm,True,,,,,,,,,
2016.0,32,GNB,K,,3,0.0,,,,,1.0,1.0,1.0,,2.0,2.0,4.0,3.0,,75.0%,10.0,10.0,100.0%,16.0,923.0,8.0,50.0%,57.7,Mason Crosby,https://www.pro-football-reference.com/players/C/CrosMa20.htm,True,,,,,,,,,
2019.0,35,GNB,K,,2,0.0,,,,,,,,,,,,,,,6.0,6.0,100.0%,9.0,492.0,1.0,11.1%,54.7,Mason Crosby,https://www.pro-football-reference.com/players/C/CrosMa20.htm,True,,,,,,,,,
2020.0,36,GNB,K,,2,0.0,,,3.0,3.0,1.0,1.0,,,,,4.0,4.0,,100.0%,4.0,4.0,100.0%,12.0,741.0,3.0,25.0%,61.8,Mason Crosby,https://www.pro-football-reference.com/players/C/CrosMa20.htm,True,,,,,,,,,
2021.0,37,GNB,K,,1,0.0,,,,,2.0,1.0,,,,,2.0,1.0,,50.0%,1.0,1.0,100.0%,3.0,168.0,,,56.0,Mason Crosby,https://www.pro-football-reference.com/players/C/CrosMa20.htm,True,,,,,,,,,
2003.0,23,DAL,K,,1,0.0,,,,,1.0,1.0,,,,,1.0,1.0,,100.0%,1.0,1.0,100.0%,,,,,,Billy Cundiff,https://www.pro-football-reference.com/players/C/cundibil01.htm,True,,,,,,,,,
2006.0,26,NOR,K,,2,0.0,,,,,,,1.0,,,,1.0,,,0.0%,,,,9.0,558.0,2.0,22.2%,62.0,Billy Cundiff,https://www.pro-football-reference.com/players/C/cundibil01.htm,True,,,,,,,,,
2009.0,29,BAL,K,,2,0.0,,,3.0,3.0,,,,,,,3.0,3.0,,100.0%,3.0,3.0,100.0%,9.0,522.0,1.0,11.1%,58.0,Billy Cundiff,https://www.pro-football-reference.com/players/C/cundibil01.htm,True,,,,,,,,,
2010.0,30,BAL,K,,2,0.0,1.0,1.0,3.0,3.0,,,,,,,4.0,4.0,,100.0%,6.0,6.0,100.0%,12.0,739.0,2.0,16.7%,61.6,Billy Cundiff,https://www.pro-football-reference.com/players/C/cundibil01.htm,True,,,,,,,,,
2011.0,31,BAL,K,,2,0.0,,,1.0,1.0,2.0,1.0,2.0,2.0,,,5.0,4.0,,80.0%,4.0,4.0,100.0%,10.0,654.0,3.0,30.0%,65.4,Billy Cundiff,https://www.pro-football-reference.com/players/C/cundibil01.htm,True,,,,,,,,,
2000.0,26,PHI,K,,2,0.0,,,1.0,1.0,2.0,,,,,,3.0,1.0,,33.3%,4.0,4.0,100.0%,7.0,401.0,1.0,14.3%,57.3,David Akers,https://www.pro-football-reference.com/players/A/akersdav01.htm,True,,,,,,,,,
2001.0,27,PHI,K,,3,0.0,,,3.0,3.0,,,3.0,3.0,,,6.0,6.0,,100.0%,10.0,10.0,100.0%,19.0,1207.0,1.0,5.3%,63.5,David Akers,https://www.pro-football-reference.com/players/A/akersdav01.htm,True,,,,,,,,,
2002.0,28,PHI,K,,2,0.0,,,,,3.0,3.0,,,1.0,,4.0,3.0,,75.0%,3.0,3.0,100.0%,8.0,490.0,1.0,12.5%,61.3,David Akers,https://www.pro-football-reference.com/players/A/akersdav01.htm,True,,,,,,,,,
2003.0,29,PHI,K,,2,0.0,,,,,3.0,2.0,1.0,1.0,,,4.0,3.0,,75.0%,2.0,2.0,100.0%,6.0,355.0,,,59.2,David Akers,https://www.pro-football-reference.com/players/A/akersdav01.htm,True,,,,,,,,,
2004.0,30,PHI,K,,3,0.0,,,2.0,2.0,2.0,2.0,,,,,4.0,4.0,,100.0%,9.0,9.0,100.0%,16.0,998.0,3.0,18.8%,62.4,David Akers,https://www.pro-football-reference.com/players/A/akersdav01.htm,True,,,,,,,,,
2006.0,32,PHI,K,,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,4.0,4.0,,100.0%,5.0,5.0,100.0%,10.0,652.0,1.0,10.0%,65.2,David Akers,https://www.pro-football-reference.com/players/A/akersdav01.htm,True,,,,,,,,,
2008.0,34,PHI,K,,3,0.0,,,2.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,10.0,9.0,,90.0%,6.0,5.0,83.3%,18.0,1227.0,2.0,11.1%,68.2,David Akers,https://www.pro-football-reference.com/players/A/akersdav01.htm,True,,,,,,,,,
2009.0,35,PHI,K,,1,0.0,,,,,,,,,,,,,,,2.0,2.0,100.0%,3.0,206.0,,,68.7,David Akers,https://www.pro-football-reference.com/players/A/akersdav01.htm,True,,,,,,,,,
2010.0,36,PHI,K,,1,0.0,,,1.0,1.0,1.0,,1.0,,,,3.0,1.0,,33.3%,1.0,1.0,100.0%,4.0,265.0,1.0,25.0%,66.3,David Akers,https://www.pro-football-reference.com/players/A/akersdav01.htm,True,,,,,,,,,
2011.0,37,SFO,K,,2,0.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,4.0,4.0,,100.0%,5.0,5.0,100.0%,13.0,842.0,7.0,53.8%,64.8,David Akers,https://www.pro-football-reference.com/players/A/akersdav01.htm,True,,,,,,,,,
2012.0,38,SFO,K,,3,0.0,,,1.0,1.0,4.0,3.0,,,,,5.0,4.0,,80.0%,12.0,12.0,100.0%,18.0,1189.0,9.0,50.0%,66.1,David Akers,https://www.pro-football-reference.com/players/A/akersdav01.htm,True,,,,,,,,,
2018.0,23,LAC,K,,2,0.0,,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,6.0,5.0,,83.3%,2.0,2.0,100.0%,,,,,,Michael Badgley,https://www.pro-football-reference.com/players/B/BadgMi00.htm,True,,,,,,,,,
2023.0,28,DET,K,,3,0.0,,,2.0,2.0,,,,,1.0,1.0,3.0,3.0,,100.0%,11.0,11.0,100.0%,1.0,9.0,,,9.0,Michael Badgley,https://www.pro-football-reference.com/players/B/BadgMi00.htm,True,,,,,,,,,
2014.0,26,DAL,K,,2,,,,,,,,1.0,,2.0,1.0,3.0,1.0,,33.3%,6.0,6.0,100.0%,9.0,545.0,5.0,55.6%,60.6,Dan Bailey,https://www.pro-football-reference.com/players/B/BailDa00.htm,True,,,,,,,,,
2016.0,28,DAL,K,,1,0.0,,,,,1.0,1.0,,,2.0,2.0,3.0,3.0,,100.0%,2.0,2.0,100.0%,7.0,448.0,5.0,71.4%,64.0,Dan Bailey,https://www.pro-football-reference.com/players/B/BailDa00.htm,True,,,,,,,,,
2019.0,31,MIN,K,,2,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,3.0,,100.0%,3.0,3.0,100.0%,8.0,514.0,2.0,25.0%,64.3,Dan Bailey,https://www.pro-football-reference.com/players/B/BailDa00.htm,True,,,,,,,,,
2023.0,25,GNB,K,,2,0.0,,,2.0,2.0,,,1.0,,,,3.0,2.0,,66.7%,8.0,7.0,87.5%,13.0,842.0,6.0,46.2%,64.8,Anders Carlson,https://www.pro-football-reference.com/players/C/CarlAn00.htm,True,,,,,,,,,
2021.0,26,LVR,K,,1,0.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,6.0,366.0,1.0,16.7%,61.0,Daniel Carlson,https://www.pro-football-reference.com/players/C/CarlDa00.htm,True,,4.0,4.0,,100.0%,1.0,1.0,100.0%,
2008.0,23,MIA,K,,1,0.0,1.0,1.0,,,,,,,,,1.0,1.0,,100.0%,1.0,,0.0%,3.0,201.0,1.0,33.3%,67.0,Dan Carpenter,https://www.pro-football-reference.com/players/C/CarpDa44.htm,True,,,,,,,,,
2023.0,28,DAL,K,,1,0.0,,,,,1.0,1.0,,,,,,,,,,,,5.0,219.0,3.0,60.0%,43.8,Brandon Aubrey,https://www.pro-football-reference.com/players/A/AubrBr00.htm,True,,1.0,1.0,,100.0%,2.0,1.0,50.0%,
2014.0,23,ARI,K,,1,,,,,,,,,,,,,,,,2.0,2.0,100.0%,3.0,195.0,2.0,66.7%,65.0,Chandler Catanzaro,https://www.pro-football-reference.com/players/C/CataCh00.htm,True,,,,,,,,,
2015.0,24,ARI,K,,2,0.0,,,1.0,1.0,1.0,1.0,,,,,2.0,2.0,,100.0%,3.0,3.0,100.0%,8.0,525.0,4.0,50.0%,65.6,Chandler Catanzaro,https://www.pro-football-reference.com/players/C/CataCh00.htm,True,,,,,,,,,
2014.0,28,DEN,K,,1,,,,,,,,2.0,2.0,,,2.0,2.0,,100.0%,1.0,1.0,100.0%,,,,,,Connor Barth,https://www.pro-football-reference.com/players/B/barthco01.htm,True,,,,,,,,,
2002.0,27,CLE,PK,,1,0.0,,,1.0,1.0,1.0,1.0,,,,,2.0,2.0,,100.0%,3.0,3.0,100.0%,7.0,373.0,,,53.3,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,True,,,,,,,,,
2013.0,38,SFO,K,,3,0.0,,,3.0,3.0,3.0,3.0,1.0,1.0,,,7.0,7.0,,100.0%,6.0,6.0,100.0%,15.0,931.0,3.0,20.0%,62.1,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,True,,,,,,,,,
