year,age,tm,pos,no.,games_g,games_gs,off._num,off._pct,def._num,def._pct,st_num,st_pct,name,link,playoff_stat,av
2020.0,31,ARI,RCB,20.0,14.0,11.0,0,0%,750,76%,6,2%,Dre Kirkpatrick,https://www.pro-football-reference.com/players/K/KirkDr00.htm,False,
2021.0,32,SFO,DB,13.0,6.0,1.0,0,0%,95,25%,48,32%,Dre Kirkpatrick,https://www.pro-football-reference.com/players/K/KirkDr00.htm,False,
2021.0,25,SEA,S,58.0,6.0,0.0,0,0%,0,0%,100,65%,Tanner Muse,https://www.pro-football-reference.com/players/M/MuseTa00.htm,False,
2022.0,26,SEA,LB,58.0,17.0,1.0,0,0%,80,7%,325,70%,Tanner Muse,https://www.pro-football-reference.com/players/M/MuseTa00.htm,False,
2023.0,27,LAC,LB,44.0,10.0,0.0,0,0%,0,0%,198,73%,Tanner Muse,https://www.pro-football-reference.com/players/M/MuseTa00.htm,False,
2013.0,23,PHI,LB,54.0,12.0,0.0,0,0%,26,3%,251,68%,Jake Knott,https://www.pro-football-reference.com/players/K/KnotJa00.htm,False,
2014.0,24,MIA,LB,45.0,1.0,0.0,0,0%,0,0%,8,27%,Jake Knott,https://www.pro-football-reference.com/players/K/KnotJa00.htm,False,
2022.0,24,MIA,RCB,28.0,15.0,13.0,0,0%,898,88%,1,0%,Kader Kohou,https://www.pro-football-reference.com/players/K/KohoKa00.htm,False,
2023.0,25,MIA,CB,4.0,17.0,16.0,0,0%,938,85%,43,9%,Kader Kohou,https://www.pro-football-reference.com/players/K/KohoKa00.htm,False,
2024.0,26,MIA,CB,4.0,2.0,1.0,0,0%,74,76%,0,0%,Kader Kohou,https://www.pro-football-reference.com/players/K/KohoKa00.htm,False,
2015.0,23,MIN,MLB,54.0,14.0,11.0,0,0%,762,82%,74,20%,Eric Kendricks,https://www.pro-football-reference.com/players/K/KendEr00.htm,False,
2016.0,24,MIN,MLB,54.0,15.0,14.0,0,0%,869,90%,55,14%,Eric Kendricks,https://www.pro-football-reference.com/players/K/KendEr00.htm,False,
2017.0,25,MIN,MLB,54.0,16.0,16.0,0,0%,967,97%,62,14%,Eric Kendricks,https://www.pro-football-reference.com/players/K/KendEr00.htm,False,
2018.0,26,MIN,MLB,54.0,14.0,14.0,0,0%,875,98%,71,18%,Eric Kendricks,https://www.pro-football-reference.com/players/K/KendEr00.htm,False,
2019.0,27,MIN,MLB,54.0,15.0,15.0,0,0%,947,93%,65,17%,Eric Kendricks,https://www.pro-football-reference.com/players/K/KendEr00.htm,False,
2020.0,28,MIN,MLB,54.0,11.0,11.0,0,0%,754,100%,66,22%,Eric Kendricks,https://www.pro-football-reference.com/players/K/KendEr00.htm,False,
2021.0,29,MIN,MLB,54.0,15.0,15.0,0,0%,1032,98%,81,19%,Eric Kendricks,https://www.pro-football-reference.com/players/K/KendEr00.htm,False,
2022.0,30,MIN,RILB,54.0,17.0,17.0,0,0%,1095,94%,79,16%,Eric Kendricks,https://www.pro-football-reference.com/players/K/KendEr00.htm,False,
2023.0,31,LAC,LILB,6.0,15.0,14.0,0,0%,848,84%,17,4%,Eric Kendricks,https://www.pro-football-reference.com/players/K/KendEr00.htm,False,
2024.0,32,DAL,MLB,50.0,2.0,2.0,0,0%,107,79%,0,0%,Eric Kendricks,https://www.pro-football-reference.com/players/K/KendEr00.htm,False,
2023.0,26,ARI,S,28.0,6.0,0.0,0,0%,4,1%,32,21%,Qwuantrezz Knight,https://www.pro-football-reference.com/players/K/KnigQw00.htm,False,
2012.0,26,2TM,WR,,15.0,0.0,7,,0,,136,,Trindon Holliday,https://www.pro-football-reference.com/players/H/HollTr00.htm,False,
2013.0,27,DEN,WR,11.0,15.0,0.0,4,0%,0,0%,151,30%,Trindon Holliday,https://www.pro-football-reference.com/players/H/HollTr00.htm,False,
2014.0,28,2TM,WR,,2.0,0.0,0,,0,,15,,Trindon Holliday,https://www.pro-football-reference.com/players/H/HollTr00.htm,False,
2012.0,24,NYJ,WR,11.0,16.0,7.0,663,62%,0,0%,85,18%,Jeremy Kerley,https://www.pro-football-reference.com/players/K/KerlJe00.htm,False,
2013.0,25,NYJ,WR,11.0,12.0,8.0,567,70%,0,0%,33,9%,Jeremy Kerley,https://www.pro-football-reference.com/players/K/KerlJe00.htm,False,
2014.0,26,NYJ,WR,11.0,16.0,7.0,734,68%,0,0%,48,10%,Jeremy Kerley,https://www.pro-football-reference.com/players/K/KerlJe00.htm,False,
2015.0,27,NYJ,WR,11.0,16.0,1.0,223,20%,0,0%,87,18%,Jeremy Kerley,https://www.pro-football-reference.com/players/K/KerlJe00.htm,False,
2016.0,28,SFO,WR,17.0,16.0,13.0,791,76%,0,0%,88,18%,Jeremy Kerley,https://www.pro-football-reference.com/players/K/KerlJe00.htm,False,
2017.0,29,NYJ,WR,14.0,8.0,2.0,277,55%,0,0%,40,17%,Jeremy Kerley,https://www.pro-football-reference.com/players/K/KerlJe00.htm,False,
2018.0,30,BUF,WR,10.0,1.0,1.0,44,69%,0,0%,3,9%,Jeremy Kerley,https://www.pro-football-reference.com/players/K/KerlJe00.htm,False,
2018.0,23,DEN,LB,46.0,3.0,0.0,0,0%,43,23%,9,12%,Jeff Holland,https://www.pro-football-reference.com/players/H/HollJe01.htm,False,
2017.0,23,WAS,DB,38.0,12.0,0.0,0,0%,9,1%,227,63%,Joshua Holsey,https://www.pro-football-reference.com/players/H/HolsJo01.htm,False,
2018.0,24,WAS,DB,38.0,1.0,0.0,0,0%,29,56%,6,23%,Joshua Holsey,https://www.pro-football-reference.com/players/H/HolsJo01.htm,False,
2024.0,24,WAS,OT,74.0,2.0,0.0,36,28%,0,0%,11,23%,Brandon Coleman,https://www.pro-football-reference.com/players/C/ColeBr02.htm,False,
2019.0,23,OAK,G,67.0,1.0,0.0,0,0%,0,0%,1,4%,Lester Cotton,https://www.pro-football-reference.com/players/C/CottLe00.htm,False,
2021.0,25,LVR,G,67.0,4.0,0.0,5,2%,0,0%,6,7%,Lester Cotton,https://www.pro-football-reference.com/players/C/CottLe00.htm,False,
2022.0,26,,,,,,90,14%,0,0%,48,18%,Lester Cotton,https://www.pro-football-reference.com/players/C/CottLe00.htm,False,
2023.0,27,MIA,G,66.0,17.0,8.0,616,56%,0,0%,87,19%,Lester Cotton,https://www.pro-football-reference.com/players/C/CottLe00.htm,False,
2024.0,28,MIA,OL,66.0,2.0,0.0,36,25%,0,0%,7,15%,Lester Cotton,https://www.pro-football-reference.com/players/C/CottLe00.htm,False,
2022.0,23,BAL,TE,88.0,2.0,0.0,36,28%,0,0%,4,8%,Charlie Kolar,https://www.pro-football-reference.com/players/K/KolaCh00.htm,False,
2023.0,24,BAL,TE,88.0,15.0,3.0,230,23%,0,0%,251,59%,Charlie Kolar,https://www.pro-football-reference.com/players/K/KolaCh00.htm,False,
2024.0,25,BAL,TE,88.0,2.0,1.0,22,15%,0,0%,46,78%,Charlie Kolar,https://www.pro-football-reference.com/players/K/KolaCh00.htm,False,
2022.0,21,IND,S,20.0,16.0,2.0,0,0%,122,11%,215,50%,Nick Cross,https://www.pro-football-reference.com/players/C/CrosNi00.htm,False,
2023.0,22,IND,S,20.0,17.0,2.0,0,0%,292,25%,301,60%,Nick Cross,https://www.pro-football-reference.com/players/C/CrosNi00.htm,False,
2024.0,23,IND,S,20.0,2.0,2.0,0,0%,148,99%,14,30%,Nick Cross,https://www.pro-football-reference.com/players/C/CrosNi00.htm,False,
2021.0,23,NYJ,K,6.0,1.0,0.0,0,0%,0,0%,6,25%,Alex Kessman,https://www.pro-football-reference.com/players/K/KessAl00.htm,False,
2015.0,24,2TM,K,,8.0,0.0,0,,0,,41,,Zach Hocker,https://www.pro-football-reference.com/players/H/HockZa00.htm,False,
2016.0,23,IND,T,62.0,8.0,3.0,200,37%,0,0%,41,18%,Le'Raven Clark,https://www.pro-football-reference.com/players/C/ClarLe01.htm,False,
2017.0,24,IND,RG,62.0,15.0,5.0,323,33%,0,0%,56,13%,Le'Raven Clark,https://www.pro-football-reference.com/players/C/ClarLe01.htm,False,
2018.0,25,IND,T,62.0,12.0,4.0,365,44%,0,0%,50,15%,Le'Raven Clark,https://www.pro-football-reference.com/players/C/ClarLe01.htm,False,
2020.0,27,IND,T,62.0,12.0,3.0,148,18%,0,0%,56,17%,Le'Raven Clark,https://www.pro-football-reference.com/players/C/ClarLe01.htm,False,
2021.0,28,PHI,T,74.0,4.0,1.0,74,28%,0,0%,15,14%,Le'Raven Clark,https://www.pro-football-reference.com/players/C/ClarLe01.htm,False,
2022.0,29,TEN,T,61.0,13.0,2.0,114,14%,0,0%,44,13%,Le'Raven Clark,https://www.pro-football-reference.com/players/C/ClarLe01.htm,False,
2022.0,22,LAC,T,91.0,4.0,0.0,0,0%,66,30%,8,8%,Christopher Hinton,https://www.pro-football-reference.com/players/H/HintCh01.htm,False,
2023.0,23,LAC,DL,91.0,3.0,0.0,0,0%,81,42%,17,19%,Christopher Hinton,https://www.pro-football-reference.com/players/H/HintCh01.htm,False,
2013.0,22,MIN,LB,54.0,11.0,0.0,0,0%,2,0%,181,52%,Gerald Hodges,https://www.pro-football-reference.com/players/H/HodgGe00.htm,False,
2014.0,23,MIN,RLB,50.0,14.0,7.0,0,0%,503,53%,136,35%,Gerald Hodges,https://www.pro-football-reference.com/players/H/HodgGe00.htm,False,
2015.0,24,2TM,LB,,14.0,7.0,0,,517,,80,,Gerald Hodges,https://www.pro-football-reference.com/players/H/HodgGe00.htm,False,
2016.0,25,SFO,RILB,51.0,15.0,12.0,0,0%,584,54%,73,16%,Gerald Hodges,https://www.pro-football-reference.com/players/H/HodgGe00.htm,False,
2017.0,26,NOR,LB,50.0,11.0,0.0,0,0%,12,2%,178,57%,Gerald Hodges,https://www.pro-football-reference.com/players/H/HodgGe00.htm,False,
2018.0,27,ARI,LB,51.0,16.0,6.0,0,0%,356,32%,265,61%,Gerald Hodges,https://www.pro-football-reference.com/players/H/HodgGe00.htm,False,
2012.0,28,IND,T,78.0,6.0,1.0,21,5%,0,0%,4,2%,Tony Hills,https://www.pro-football-reference.com/players/H/HillTo21.htm,False,
2014.0,30,DAL,T,67.0,3.0,0.0,5,3%,0,0%,11,13%,Tony Hills,https://www.pro-football-reference.com/players/H/HillTo21.htm,False,
2015.0,31,NOR,T,76.0,8.0,0.0,72,13%,0,0%,35,16%,Tony Hills,https://www.pro-football-reference.com/players/H/HillTo21.htm,False,
2016.0,32,NOR,T,76.0,11.0,0.0,52,7%,0,0%,49,15%,Tony Hills,https://www.pro-football-reference.com/players/H/HillTo21.htm,False,
2012.0,23,IND,WR,13.0,15.0,1.0,673,61%,0,0%,82,19%,T.Y. Hilton,https://www.pro-football-reference.com/players/H/HiltT.00.htm,False,
2013.0,24,IND,WR,13.0,16.0,10.0,760,71%,0,0%,44,10%,T.Y. Hilton,https://www.pro-football-reference.com/players/H/HiltT.00.htm,False,
2014.0,25,IND,WR,13.0,15.0,15.0,831,76%,0,0%,4,1%,T.Y. Hilton,https://www.pro-football-reference.com/players/H/HiltT.00.htm,False,
2015.0,26,IND,WR,13.0,16.0,15.0,920,84%,0,0%,7,2%,T.Y. Hilton,https://www.pro-football-reference.com/players/H/HiltT.00.htm,False,
2016.0,27,IND,WR,13.0,16.0,16.0,948,87%,0,0%,9,2%,T.Y. Hilton,https://www.pro-football-reference.com/players/H/HiltT.00.htm,False,
2017.0,28,IND,WR,13.0,16.0,16.0,926,90%,0,0%,0,0%,T.Y. Hilton,https://www.pro-football-reference.com/players/H/HiltT.00.htm,False,
2018.0,29,IND,WR,13.0,14.0,14.0,763,78%,0,0%,1,0%,T.Y. Hilton,https://www.pro-football-reference.com/players/H/HiltT.00.htm,False,
2019.0,30,IND,WR,13.0,10.0,10.0,478,72%,0,0%,0,0%,T.Y. Hilton,https://www.pro-football-reference.com/players/H/HiltT.00.htm,False,
2020.0,31,IND,WR,13.0,15.0,15.0,688,67%,0,0%,1,0%,T.Y. Hilton,https://www.pro-football-reference.com/players/H/HiltT.00.htm,False,
2021.0,32,IND,WR,13.0,10.0,9.0,337,53%,0,0%,0,0%,T.Y. Hilton,https://www.pro-football-reference.com/players/H/HiltT.00.htm,False,
2022.0,33,DAL,WR,13.0,3.0,0.0,60,27%,0,0%,0,0%,T.Y. Hilton,https://www.pro-football-reference.com/players/H/HiltT.00.htm,False,
2020.0,26,MIA,DB,36.0,3.0,0.0,0,0%,0,0%,45,46%,Nate Holley,https://www.pro-football-reference.com/players/H/HollNa00.htm,False,
2015.0,22,WAS,WR,80.0,16.0,6.0,735,69%,0,0%,77,17%,Jamison Crowder,https://www.pro-football-reference.com/players/C/CrowJa00.htm,False,
2016.0,23,WAS,WR,80.0,16.0,9.0,781,74%,0,0%,66,15%,Jamison Crowder,https://www.pro-football-reference.com/players/C/CrowJa00.htm,False,
2017.0,24,WAS,WR,80.0,15.0,6.0,670,71%,0,0%,76,17%,Jamison Crowder,https://www.pro-football-reference.com/players/C/CrowJa00.htm,False,
2018.0,25,WAS,WR,80.0,9.0,7.0,428,77%,0,0%,8,4%,Jamison Crowder,https://www.pro-football-reference.com/players/C/CrowJa00.htm,False,
2019.0,26,NYJ,WR,82.0,16.0,12.0,801,79%,0,0%,4,1%,Jamison Crowder,https://www.pro-football-reference.com/players/C/CrowJa00.htm,False,
2020.0,27,NYJ,WR,82.0,12.0,7.0,593,80%,0,0%,1,0%,Jamison Crowder,https://www.pro-football-reference.com/players/C/CrowJa00.htm,False,
2021.0,28,NYJ,WR,82.0,12.0,4.0,538,69%,0,0%,1,0%,Jamison Crowder,https://www.pro-football-reference.com/players/C/CrowJa00.htm,False,
2022.0,29,BUF,WR,80.0,4.0,0.0,93,33%,0,0%,18,19%,Jamison Crowder,https://www.pro-football-reference.com/players/C/CrowJa00.htm,False,
2023.0,30,WAS,WR,83.0,17.0,0.0,139,13%,0,0%,64,14%,Jamison Crowder,https://www.pro-football-reference.com/players/C/CrowJa00.htm,False,
2024.0,31,WAS,WR,80.0,1.0,0.0,3,5%,0,0%,1,4%,Jamison Crowder,https://www.pro-football-reference.com/players/C/CrowJa00.htm,False,
2012.0,24,WAS,RB,46.0,16.0,16.0,727,70%,0,0%,0,0%,Alfred Morris,https://www.pro-football-reference.com/players/M/MorrAl00.htm,False,
2013.0,25,WAS,RB,46.0,16.0,16.0,604,53%,0,0%,0,0%,Alfred Morris,https://www.pro-football-reference.com/players/M/MorrAl00.htm,False,
2014.0,26,WAS,RB,46.0,16.0,16.0,593,56%,0,0%,0,0%,Alfred Morris,https://www.pro-football-reference.com/players/M/MorrAl00.htm,False,
2015.0,27,WAS,RB,46.0,16.0,16.0,385,36%,0,0%,9,2%,Alfred Morris,https://www.pro-football-reference.com/players/M/MorrAl00.htm,False,
2016.0,28,DAL,RB,46.0,14.0,0.0,130,14%,0,0%,3,1%,Alfred Morris,https://www.pro-football-reference.com/players/M/MorrAl00.htm,False,
2017.0,29,DAL,RB,46.0,14.0,5.0,204,22%,0,0%,1,0%,Alfred Morris,https://www.pro-football-reference.com/players/M/MorrAl00.htm,False,
2018.0,30,SFO,RB,46.0,12.0,1.0,250,31%,0,0%,0,0%,Alfred Morris,https://www.pro-football-reference.com/players/M/MorrAl00.htm,False,
2019.0,31,ARI,RB,36.0,1.0,0.0,3,5%,0,0%,0,0%,Alfred Morris,https://www.pro-football-reference.com/players/M/MorrAl00.htm,False,
2020.0,32,NYG,RB,41.0,9.0,0.0,111,19%,0,0%,0,0%,Alfred Morris,https://www.pro-football-reference.com/players/M/MorrAl00.htm,False,
2012.0,22,PHI,RLB,95.0,15.0,14.0,0,0%,927,94%,5,1%,Mychal Kendricks,https://www.pro-football-reference.com/players/K/KendMy00.htm,False,
2013.0,23,PHI,RILB,95.0,15.0,15.0,0,0%,995,89%,13,3%,Mychal Kendricks,https://www.pro-football-reference.com/players/K/KendMy00.htm,False,
2014.0,24,PHI,LILB,95.0,12.0,11.0,0,0%,762,89%,0,0%,Mychal Kendricks,https://www.pro-football-reference.com/players/K/KendMy00.htm,False,
2015.0,25,PHI,RILB,95.0,13.0,13.0,0,0%,627,63%,47,12%,Mychal Kendricks,https://www.pro-football-reference.com/players/K/KendMy00.htm,False,
2016.0,26,PHI,RLB,95.0,15.0,8.0,0,0%,273,28%,122,30%,Mychal Kendricks,https://www.pro-football-reference.com/players/K/KendMy00.htm,False,
2017.0,27,PHI,LLB,95.0,15.0,13.0,0,0%,614,64%,61,14%,Mychal Kendricks,https://www.pro-football-reference.com/players/K/KendMy00.htm,False,
2018.0,28,SEA,LB,56.0,4.0,3.0,0,0%,183,75%,1,1%,Mychal Kendricks,https://www.pro-football-reference.com/players/K/KendMy00.htm,False,
2019.0,29,SEA,LLB,56.0,14.0,14.0,0,0%,649,70%,54,13%,Mychal Kendricks,https://www.pro-football-reference.com/players/K/KendMy00.htm,False,
2020.0,30,WAS,LB,48.0,1.0,0.0,0,0%,8,12%,0,0%,Mychal Kendricks,https://www.pro-football-reference.com/players/K/KendMy00.htm,False,
2014.0,25,IND,LB,51.0,13.0,0.0,0,0%,20,2%,237,59%,Henoc Muamba,https://www.pro-football-reference.com/players/M/MuamHe00.htm,False,
2019.0,24,MIA,DE,59.0,3.0,0.0,0,0%,12,6%,4,4%,Jamal Davis II,https://www.pro-football-reference.com/players/D/DaviJa08.htm,False,
2017.0,22,CLE,DB,43.0,16.0,3.0,0,0%,214,20%,139,32%,Kai Nacua,https://www.pro-football-reference.com/players/N/NacuKa00.htm,False,
2020.0,25,SFO,DB,43.0,5.0,0.0,0,0%,3,1%,66,44%,Kai Nacua,https://www.pro-football-reference.com/players/N/NacuKa00.htm,False,
2021.0,26,2TM,DB,,4.0,0.0,0,,10,,70,,Kai Nacua,https://www.pro-football-reference.com/players/N/NacuKa00.htm,False,
2021.0,21,MIA,FS,22.0,16.0,13.0,0,0%,893,84%,143,33%,Jevon Holland,https://www.pro-football-reference.com/players/H/HollJe02.htm,False,
2022.0,22,MIA,FS,8.0,17.0,17.0,0,0%,1129,99%,108,24%,Jevon Holland,https://www.pro-football-reference.com/players/H/HollJe02.htm,False,
2023.0,23,MIA,S,8.0,12.0,12.0,0,0%,708,88%,55,17%,Jevon Holland,https://www.pro-football-reference.com/players/H/HollJe02.htm,False,
2024.0,24,MIA,S,8.0,3.0,3.0,0,0%,158,98%,0,0%,Jevon Holland,https://www.pro-football-reference.com/players/H/HollJe02.htm,False,
2013.0,25,CHI,RG,75.0,16.0,16.0,1058,100%,0,0%,76,16%,Kyle Long,https://www.pro-football-reference.com/players/L/LongKy00.htm,False,
2014.0,26,CHI,RG,75.0,15.0,15.0,994,100%,0,0%,57,14%,Kyle Long,https://www.pro-football-reference.com/players/L/LongKy00.htm,False,
2015.0,27,CHI,RT,75.0,16.0,16.0,1080,100%,0,0%,68,15%,Kyle Long,https://www.pro-football-reference.com/players/L/LongKy00.htm,False,
2016.0,28,CHI,RG,75.0,8.0,8.0,430,87%,0,0%,24,11%,Kyle Long,https://www.pro-football-reference.com/players/L/LongKy00.htm,False,
2017.0,29,CHI,RG,75.0,10.0,9.0,447,75%,0,0%,16,6%,Kyle Long,https://www.pro-football-reference.com/players/L/LongKy00.htm,False,
2018.0,30,CHI,RG,75.0,8.0,8.0,511,92%,0,0%,37,17%,Kyle Long,https://www.pro-football-reference.com/players/L/LongKy00.htm,False,
2019.0,31,CHI,G,75.0,4.0,4.0,250,100%,0,0%,14,14%,Kyle Long,https://www.pro-football-reference.com/players/L/LongKy00.htm,False,
2017.0,24,SFO,TE,85.0,15.0,7.0,592,57%,0,0%,6,1%,George Kittle,https://www.pro-football-reference.com/players/K/KittGe00.htm,False,
2018.0,25,SFO,TE,85.0,16.0,16.0,929,88%,0,0%,1,0%,George Kittle,https://www.pro-football-reference.com/players/K/KittGe00.htm,False,
2019.0,26,SFO,TE,85.0,14.0,14.0,804,89%,0,0%,2,1%,George Kittle,https://www.pro-football-reference.com/players/K/KittGe00.htm,False,
2020.0,27,SFO,TE,85.0,8.0,8.0,443,84%,0,0%,1,1%,George Kittle,https://www.pro-football-reference.com/players/K/KittGe00.htm,False,
2021.0,28,SFO,TE,85.0,14.0,14.0,840,92%,0,0%,5,1%,George Kittle,https://www.pro-football-reference.com/players/K/KittGe00.htm,False,
2022.0,29,SFO,TE,85.0,15.0,15.0,859,90%,0,0%,3,1%,George Kittle,https://www.pro-football-reference.com/players/K/KittGe00.htm,False,
2023.0,30,SFO,TE,85.0,16.0,16.0,895,89%,0,0%,2,1%,George Kittle,https://www.pro-football-reference.com/players/K/KittGe00.htm,False,
2024.0,31,SFO,TE,85.0,2.0,2.0,117,82%,0,0%,0,0%,George Kittle,https://www.pro-football-reference.com/players/K/KittGe00.htm,False,
2018.0,24,GNB,RB,24.0,1.0,0.0,0,0%,0,0%,8,22%,Lavon Coleman,https://www.pro-football-reference.com/players/C/ColeLa02.htm,False,
2012.0,25,HOU,DB,31.0,16.0,0.0,0,0%,48,5%,344,69%,Shiloh Keo,https://www.pro-football-reference.com/players/K/KeoxSh00.htm,False,
2013.0,26,HOU,FS,31.0,16.0,11.0,0,0%,769,75%,220,45%,Shiloh Keo,https://www.pro-football-reference.com/players/K/KeoxSh00.htm,False,
2015.0,28,DEN,DB,33.0,4.0,0.0,0,0%,87,31%,91,73%,Shiloh Keo,https://www.pro-football-reference.com/players/K/KeoxSh00.htm,False,
2016.0,29,2TM,DB,,10.0,0.0,0,,1,,199,,Shiloh Keo,https://www.pro-football-reference.com/players/K/KeoxSh00.htm,False,
2021.0,21,CIN,WR,1.0,17.0,17.0,939,85%,0,0%,0,0%,Ja'Marr Chase,https://www.pro-football-reference.com/players/C/ChasJa00.htm,False,
2022.0,22,CIN,WR,1.0,12.0,12.0,793,94%,0,0%,0,0%,Ja'Marr Chase,https://www.pro-football-reference.com/players/C/ChasJa00.htm,False,
2023.0,23,CIN,WR,1.0,16.0,16.0,890,87%,0,0%,0,0%,Ja'Marr Chase,https://www.pro-football-reference.com/players/C/ChasJa00.htm,False,
2024.0,24,CIN,WR,1.0,2.0,2.0,102,89%,0,0%,0,0%,Ja'Marr Chase,https://www.pro-football-reference.com/players/C/ChasJa00.htm,False,
2016.0,24,CIN,G,66.0,1.0,0.0,10,15%,0,0%,5,20%,Trey Hopkins,https://www.pro-football-reference.com/players/H/HopkTr01.htm,False,
2017.0,25,CIN,RG,66.0,13.0,12.0,707,92%,0,0%,41,11%,Trey Hopkins,https://www.pro-football-reference.com/players/H/HopkTr01.htm,False,
2018.0,26,CIN,C,66.0,16.0,9.0,589,59%,0,0%,64,14%,Trey Hopkins,https://www.pro-football-reference.com/players/H/HopkTr01.htm,False,
2019.0,27,CIN,C,66.0,16.0,16.0,1097,100%,0,0%,57,13%,Trey Hopkins,https://www.pro-football-reference.com/players/H/HopkTr01.htm,False,
2020.0,28,CIN,C,66.0,15.0,15.0,937,93%,0,0%,58,13%,Trey Hopkins,https://www.pro-football-reference.com/players/H/HopkTr01.htm,False,
2021.0,29,CIN,C,66.0,15.0,15.0,928,96%,0,0%,22,5%,Trey Hopkins,https://www.pro-football-reference.com/players/H/HopkTr01.htm,False,
2017.0,24,ARI,T,69.0,7.0,5.0,327,64%,0,0%,31,14%,Will Holden,https://www.pro-football-reference.com/players/H/HoldWi00.htm,False,
2018.0,25,ARI,T,69.0,4.0,2.0,147,59%,0,0%,4,3%,Will Holden,https://www.pro-football-reference.com/players/H/HoldWi00.htm,False,
2020.0,27,2TM,T,,2.0,1.0,82,,0,,4,,Will Holden,https://www.pro-football-reference.com/players/H/HoldWi00.htm,False,
2021.0,28,DET,T,69.0,14.0,1.0,71,8%,0,0%,45,13%,Will Holden,https://www.pro-football-reference.com/players/H/HoldWi00.htm,False,
2016.0,22,KAN,WR,10.0,16.0,1.0,416,41%,0,0%,134,30%,Tyreek Hill,https://www.pro-football-reference.com/players/H/HillTy00.htm,False,
2017.0,23,KAN,WR,10.0,15.0,13.0,776,81%,0,0%,65,15%,Tyreek Hill,https://www.pro-football-reference.com/players/H/HillTy00.htm,False,
2018.0,24,KAN,WR,10.0,16.0,16.0,905,87%,0,0%,52,11%,Tyreek Hill,https://www.pro-football-reference.com/players/H/HillTy00.htm,False,
2019.0,25,KAN,WR,10.0,12.0,12.0,563,72%,0,0%,3,1%,Tyreek Hill,https://www.pro-football-reference.com/players/H/HillTy00.htm,False,
2020.0,26,KAN,WR,10.0,15.0,15.0,901,86%,0,0%,3,1%,Tyreek Hill,https://www.pro-football-reference.com/players/H/HillTy00.htm,False,
2021.0,27,KAN,WR,10.0,17.0,16.0,867,73%,0,0%,1,0%,Tyreek Hill,https://www.pro-football-reference.com/players/H/HillTy00.htm,False,
2022.0,28,MIA,WR,10.0,17.0,17.0,800,76%,0,0%,7,2%,Tyreek Hill,https://www.pro-football-reference.com/players/H/HillTy00.htm,False,
2023.0,29,MIA,WR,10.0,16.0,16.0,695,67%,0,0%,3,1%,Tyreek Hill,https://www.pro-football-reference.com/players/H/HillTy00.htm,False,
2024.0,30,MIA,WR,10.0,3.0,3.0,148,71%,0,0%,1,1%,Tyreek Hill,https://www.pro-football-reference.com/players/H/HillTy00.htm,False,
2017.0,24,SEA,DT,61.0,1.0,0.0,0,0%,2,3%,0,0%,Rodney Coe,https://www.pro-football-reference.com/players/C/CoexRo00.htm,False,
2015.0,23,3TM,RB,,11.0,0.0,2,,0,,152,,Raheem Mostert,https://www.pro-football-reference.com/players/M/MostRa00.htm,False,
2016.0,24,2TM,RB,,3.0,0.0,4,,0,,40,,Raheem Mostert,https://www.pro-football-reference.com/players/M/MostRa00.htm,False,
2017.0,25,SFO,RB,31.0,11.0,0.0,15,2%,0,0%,204,64%,Raheem Mostert,https://www.pro-football-reference.com/players/M/MostRa00.htm,False,
2018.0,26,SFO,RB,31.0,9.0,0.0,90,15%,0,0%,157,59%,Raheem Mostert,https://www.pro-football-reference.com/players/M/MostRa00.htm,False,
2019.0,27,SFO,RB,31.0,16.0,0.0,362,34%,0,0%,201,46%,Raheem Mostert,https://www.pro-football-reference.com/players/M/MostRa00.htm,False,
2020.0,28,SFO,RB,31.0,8.0,8.0,237,43%,0,0%,0,0%,Raheem Mostert,https://www.pro-football-reference.com/players/M/MostRa00.htm,False,
2021.0,29,SFO,RB,31.0,1.0,1.0,4,7%,0,0%,0,0%,Raheem Mostert,https://www.pro-football-reference.com/players/M/MostRa00.htm,False,
2022.0,30,MIA,RB,31.0,16.0,14.0,552,56%,0,0%,75,18%,Raheem Mostert,https://www.pro-football-reference.com/players/M/MostRa00.htm,False,
2023.0,31,MIA,RB,31.0,15.0,15.0,555,57%,0,0%,3,1%,Raheem Mostert,https://www.pro-football-reference.com/players/M/MostRa00.htm,False,
2024.0,32,MIA,RB,31.0,1.0,1.0,31,44%,0,0%,0,0%,Raheem Mostert,https://www.pro-football-reference.com/players/M/MostRa00.htm,False,
