coach_name,coach_link,team_link,home_away,boxscore_id,date,coach_id,team_id,season
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2021.htm,home,202110170pit,2021-10-17,TomlMi0,pit,2021
Brandon Staley,/coaches/StalBr0.htm,/teams/sdg/2021.htm,away,202110170rav,2021-10-17,StalBr0,sdg,2021
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2021.htm,home,202110170rav,2021-10-17,HarbJo0,rav,2021
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2021.htm,away,202110170was,2021-10-17,ReidAn0,kan,2021
Ron Rivera,/coaches/RiveRo0.htm,/teams/was/2021.htm,home,202110170was,2021-10-17,RiveRo0,was,2021
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2021.htm,away,202110180oti,2021-10-18,McDeSe0,buf,2021
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2021.htm,home,202110180oti,2021-10-18,VrabMi0,oti,2021
Vic Fangio,/coaches/FangVi0.htm,/teams/den/2021.htm,away,202110210cle,2021-10-21,FangVi0,den,2021
Kevin Stefanski,/coaches/StefKe0.htm,/teams/cle/2021.htm,home,202110210cle,2021-10-21,StefKe0,cle,2021
David Culley,/coaches/CullDa0.htm,/teams/htx/2021.htm,away,202110240crd,2021-10-24,CullDa0,htx,2021
Kliff Kingsbury,/coaches/KingKl0.htm,/teams/crd/2021.htm,home,202110240crd,2021-10-24,KingKl0,crd,2021
Ron Rivera,/coaches/RiveRo0.htm,/teams/was/2021.htm,away,202110240gnb,2021-10-24,RiveRo0,was,2021
Matt LaFleur,/coaches/LaFlMa0.htm,/teams/gnb/2021.htm,home,202110240gnb,2021-10-24,LaFlMa0,gnb,2021
Arthur Smith,/coaches/SmitAr0.htm,/teams/atl/2021.htm,away,202110240mia,2021-10-24,SmitAr0,atl,2021
Brian Flores,/coaches/FlorBr0.htm,/teams/mia/2021.htm,home,202110240mia,2021-10-24,FlorBr0,mia,2021
Robert Saleh,/coaches/SaleRo0.htm,/teams/nyj/2021.htm,away,202110240nwe,2021-10-24,SaleRo0,nyj,2021
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2021.htm,home,202110240nwe,2021-10-24,BeliBi0,nwe,2021
Matt Rhule,/coaches/RhulMa0.htm,/teams/car/2021.htm,away,202110240nyg,2021-10-24,RhulMa0,car,2021
Joe Judge,/coaches/JudgJo0.htm,/teams/nyg/2021.htm,home,202110240nyg,2021-10-24,JudgJo0,nyg,2021
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2021.htm,away,202110240oti,2021-10-24,ReidAn0,kan,2021
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2021.htm,home,202110240oti,2021-10-24,VrabMi0,oti,2021
Nick Sirianni,/coaches/SiriNi0.htm,/teams/phi/2021.htm,away,202110240rai,2021-10-24,SiriNi0,phi,2021
Rich Bisaccia,/coaches/BisaRi0.htm,/teams/rai/2021.htm,home,202110240rai,2021-10-24,BisaRi0,rai,2021
Dan Campbell,/coaches/CampDa1.htm,/teams/det/2021.htm,away,202110240ram,2021-10-24,CampDa1,det,2021
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2021.htm,home,202110240ram,2021-10-24,McVaSe0,ram,2021
Zac Taylor,/coaches/TaylZa0.htm,/teams/cin/2021.htm,away,202110240rav,2021-10-24,TaylZa0,cin,2021
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2021.htm,home,202110240rav,2021-10-24,HarbJo0,rav,2021
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2021.htm,away,202110240sfo,2021-10-24,ReicFr0,clt,2021
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2021.htm,home,202110240sfo,2021-10-24,ShanKy0,sfo,2021
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2021.htm,away,202110240tam,2021-10-24,NagyMa0,chi,2021
Bruce Arians,/coaches/AriaBr0.htm,/teams/tam/2021.htm,home,202110240tam,2021-10-24,AriaBr0,tam,2021
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2021.htm,away,202110250sea,2021-10-25,PaytSe0,nor,2021
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2021.htm,home,202110250sea,2021-10-25,CarrPe0,sea,2021
Matt LaFleur,/coaches/LaFlMa0.htm,/teams/gnb/2021.htm,away,202110280crd,2021-10-28,LaFlMa0,gnb,2021
Kliff Kingsbury,/coaches/KingKl0.htm,/teams/crd/2021.htm,home,202110280crd,2021-10-28,KingKl0,crd,2021
Matt Rhule,/coaches/RhulMa0.htm,/teams/car/2021.htm,away,202110310atl,2021-10-31,RhulMa0,car,2021
Arthur Smith,/coaches/SmitAr0.htm,/teams/atl/2021.htm,home,202110310atl,2021-10-31,SmitAr0,atl,2021
Brian Flores,/coaches/FlorBr0.htm,/teams/mia/2021.htm,away,202110310buf,2021-10-31,FlorBr0,mia,2021
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2021.htm,home,202110310buf,2021-10-31,McDeSe0,buf,2021
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2021.htm,away,202110310chi,2021-10-31,ShanKy0,sfo,2021
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2021.htm,home,202110310chi,2021-10-31,NagyMa0,chi,2021
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2021.htm,away,202110310cle,2021-10-31,TomlMi0,pit,2021
Kevin Stefanski,/coaches/StefKe0.htm,/teams/cle/2021.htm,home,202110310cle,2021-10-31,StefKe0,cle,2021
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2021.htm,away,202110310clt,2021-10-31,VrabMi0,oti,2021
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2021.htm,home,202110310clt,2021-10-31,ReicFr0,clt,2021
Ron Rivera,/coaches/RiveRo0.htm,/teams/was/2021.htm,away,202110310den,2021-10-31,RiveRo0,was,2021
Vic Fangio,/coaches/FangVi0.htm,/teams/den/2021.htm,home,202110310den,2021-10-31,FangVi0,den,2021
Nick Sirianni,/coaches/SiriNi0.htm,/teams/phi/2021.htm,away,202110310det,2021-10-31,SiriNi0,phi,2021
Dan Campbell,/coaches/CampDa1.htm,/teams/det/2021.htm,home,202110310det,2021-10-31,CampDa1,det,2021
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2021.htm,away,202110310htx,2021-10-31,McVaSe0,ram,2021
David Culley,/coaches/CullDa0.htm,/teams/htx/2021.htm,home,202110310htx,2021-10-31,CullDa0,htx,2021
Mike McCarthy,/coaches/McCaMi0.htm,/teams/dal/2021.htm,away,202110310min,2021-10-31,McCaMi0,dal,2021
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2021.htm,home,202110310min,2021-10-31,ZimmMi0,min,2021
Bruce Arians,/coaches/AriaBr0.htm,/teams/tam/2021.htm,away,202110310nor,2021-10-31,AriaBr0,tam,2021
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2021.htm,home,202110310nor,2021-10-31,PaytSe0,nor,2021
Zac Taylor,/coaches/TaylZa0.htm,/teams/cin/2021.htm,away,202110310nyj,2021-10-31,TaylZa0,cin,2021
Robert Saleh,/coaches/SaleRo0.htm,/teams/nyj/2021.htm,home,202110310nyj,2021-10-31,SaleRo0,nyj,2021
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2021.htm,away,202110310sdg,2021-10-31,BeliBi0,nwe,2021
Brandon Staley,/coaches/StalBr0.htm,/teams/sdg/2021.htm,home,202110310sdg,2021-10-31,StalBr0,sdg,2021
Urban Meyer,/coaches/MeyeUr0.htm,/teams/jax/2021.htm,away,202110310sea,2021-10-31,MeyeUr0,jax,2021
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2021.htm,home,202110310sea,2021-10-31,CarrPe0,sea,2021
Joe Judge,/coaches/JudgJo0.htm,/teams/nyg/2021.htm,away,202111010kan,2021-11-01,JudgJo0,nyg,2021
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2021.htm,home,202111010kan,2021-11-01,ReidAn0,kan,2021
Robert Saleh,/coaches/SaleRo0.htm,/teams/nyj/2021.htm,away,202111040clt,2021-11-04,SaleRo0,nyj,2021
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2021.htm,home,202111040clt,2021-11-04,ReicFr0,clt,2021
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2021.htm,away,202111070car,2021-11-07,BeliBi0,nwe,2021
Matt Rhule,/coaches/RhulMa0.htm,/teams/car/2021.htm,home,202111070car,2021-11-07,RhulMa0,car,2021
Kevin Stefanski,/coaches/StefKe0.htm,/teams/cle/2021.htm,away,202111070cin,2021-11-07,StefKe0,cle,2021
Zac Taylor,/coaches/TaylZa0.htm,/teams/cin/2021.htm,home,202111070cin,2021-11-07,TaylZa0,cin,2021
Vic Fangio,/coaches/FangVi0.htm,/teams/den/2021.htm,away,202111070dal,2021-11-07,FangVi0,den,2021
Mike McCarthy,/coaches/McCaMi0.htm,/teams/dal/2021.htm,home,202111070dal,2021-11-07,McCaMi0,dal,2021
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2021.htm,away,202111070jax,2021-11-07,McDeSe0,buf,2021
Urban Meyer,/coaches/MeyeUr0.htm,/teams/jax/2021.htm,home,202111070jax,2021-11-07,MeyeUr0,jax,2021
Matt LaFleur,/coaches/LaFlMa0.htm,/teams/gnb/2021.htm,away,202111070kan,2021-11-07,LaFlMa0,gnb,2021
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2021.htm,home,202111070kan,2021-11-07,ReidAn0,kan,2021
David Culley,/coaches/CullDa0.htm,/teams/htx/2021.htm,away,202111070mia,2021-11-07,CullDa0,htx,2021
Brian Flores,/coaches/FlorBr0.htm,/teams/mia/2021.htm,home,202111070mia,2021-11-07,FlorBr0,mia,2021
Arthur Smith,/coaches/SmitAr0.htm,/teams/atl/2021.htm,away,202111070nor,2021-11-07,SmitAr0,atl,2021
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2021.htm,home,202111070nor,2021-11-07,PaytSe0,nor,2021
Rich Bisaccia,/coaches/BisaRi0.htm,/teams/rai/2021.htm,away,202111070nyg,2021-11-07,BisaRi0,rai,2021
Joe Judge,/coaches/JudgJo0.htm,/teams/nyg/2021.htm,home,202111070nyg,2021-11-07,JudgJo0,nyg,2021
Brandon Staley,/coaches/StalBr0.htm,/teams/sdg/2021.htm,away,202111070phi,2021-11-07,StalBr0,sdg,2021
Nick Sirianni,/coaches/SiriNi0.htm,/teams/phi/2021.htm,home,202111070phi,2021-11-07,SiriNi0,phi,2021
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2021.htm,away,202111070ram,2021-11-07,VrabMi0,oti,2021
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2021.htm,home,202111070ram,2021-11-07,McVaSe0,ram,2021
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2021.htm,away,202111070rav,2021-11-07,ZimmMi0,min,2021
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2021.htm,home,202111070rav,2021-11-07,HarbJo0,rav,2021
Kliff Kingsbury,/coaches/KingKl0.htm,/teams/crd/2021.htm,away,202111070sfo,2021-11-07,KingKl0,crd,2021
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2021.htm,home,202111070sfo,2021-11-07,ShanKy0,sfo,2021
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2021.htm,away,202111080pit,2021-11-08,NagyMa0,chi,2021
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2021.htm,home,202111080pit,2021-11-08,TomlMi0,pit,2021
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2021.htm,away,202111110mia,2021-11-11,HarbJo0,rav,2021
Brian Flores,/coaches/FlorBr0.htm,/teams/mia/2021.htm,home,202111110mia,2021-11-11,FlorBr0,mia,2021
Urban Meyer,/coaches/MeyeUr0.htm,/teams/jax/2021.htm,away,202111140clt,2021-11-14,MeyeUr0,jax,2021
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2021.htm,home,202111140clt,2021-11-14,ReicFr0,clt,2021
Matt Rhule,/coaches/RhulMa0.htm,/teams/car/2021.htm,away,202111140crd,2021-11-14,RhulMa0,car,2021
Kliff Kingsbury,/coaches/KingKl0.htm,/teams/crd/2021.htm,home,202111140crd,2021-11-14,KingKl0,crd,2021
Arthur Smith,/coaches/SmitAr0.htm,/teams/atl/2021.htm,away,202111140dal,2021-11-14,SmitAr0,atl,2021
Mike McCarthy,/coaches/McCaMi0.htm,/teams/dal/2021.htm,home,202111140dal,2021-11-14,McCaMi0,dal,2021
Nick Sirianni,/coaches/SiriNi0.htm,/teams/phi/2021.htm,away,202111140den,2021-11-14,SiriNi0,phi,2021
Vic Fangio,/coaches/FangVi0.htm,/teams/den/2021.htm,home,202111140den,2021-11-14,FangVi0,den,2021
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2021.htm,away,202111140gnb,2021-11-14,CarrPe0,sea,2021
Matt LaFleur,/coaches/LaFlMa0.htm,/teams/gnb/2021.htm,home,202111140gnb,2021-11-14,LaFlMa0,gnb,2021
Kevin Stefanski,/coaches/StefKe0.htm,/teams/cle/2021.htm,away,202111140nwe,2021-11-14,StefKe0,cle,2021
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2021.htm,home,202111140nwe,2021-11-14,BeliBi0,nwe,2021
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2021.htm,away,202111140nyj,2021-11-14,McDeSe0,buf,2021
Robert Saleh,/coaches/SaleRo0.htm,/teams/nyj/2021.htm,home,202111140nyj,2021-11-14,SaleRo0,nyj,2021
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2021.htm,away,202111140oti,2021-11-14,PaytSe0,nor,2021
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2021.htm,home,202111140oti,2021-11-14,VrabMi0,oti,2021
Dan Campbell,/coaches/CampDa1.htm,/teams/det/2021.htm,away,202111140pit,2021-11-14,CampDa1,det,2021
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2021.htm,home,202111140pit,2021-11-14,TomlMi0,pit,2021
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2021.htm,away,202111140rai,2021-11-14,ReidAn0,kan,2021
Rich Bisaccia,/coaches/BisaRi0.htm,/teams/rai/2021.htm,home,202111140rai,2021-11-14,BisaRi0,rai,2021
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2021.htm,away,202111140sdg,2021-11-14,ZimmMi0,min,2021
Brandon Staley,/coaches/StalBr0.htm,/teams/sdg/2021.htm,home,202111140sdg,2021-11-14,StalBr0,sdg,2021
Bruce Arians,/coaches/AriaBr0.htm,/teams/tam/2021.htm,away,202111140was,2021-11-14,AriaBr0,tam,2021
Ron Rivera,/coaches/RiveRo0.htm,/teams/was/2021.htm,home,202111140was,2021-11-14,RiveRo0,was,2021
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2021.htm,away,202111150sfo,2021-11-15,McVaSe0,ram,2021
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2021.htm,home,202111150sfo,2021-11-15,ShanKy0,sfo,2021
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2021.htm,away,202111180atl,2021-11-18,BeliBi0,nwe,2021
Arthur Smith,/coaches/SmitAr0.htm,/teams/atl/2021.htm,home,202111180atl,2021-11-18,SmitAr0,atl,2021
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2021.htm,away,202111210buf,2021-11-21,ReicFr0,clt,2021
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2021.htm,home,202111210buf,2021-11-21,McDeSe0,buf,2021
Ron Rivera,/coaches/RiveRo0.htm,/teams/was/2021.htm,away,202111210car,2021-11-21,RiveRo0,was,2021
Matt Rhule,/coaches/RhulMa0.htm,/teams/car/2021.htm,home,202111210car,2021-11-21,RhulMa0,car,2021
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2021.htm,away,202111210chi,2021-11-21,HarbJo0,rav,2021
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2021.htm,home,202111210chi,2021-11-21,NagyMa0,chi,2021
Dan Campbell,/coaches/CampDa1.htm,/teams/det/2021.htm,away,202111210cle,2021-11-21,CampDa1,det,2021
Kevin Stefanski,/coaches/StefKe0.htm,/teams/cle/2021.htm,home,202111210cle,2021-11-21,StefKe0,cle,2021
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2021.htm,away,202111210jax,2021-11-21,ShanKy0,sfo,2021
Urban Meyer,/coaches/MeyeUr0.htm,/teams/jax/2021.htm,home,202111210jax,2021-11-21,MeyeUr0,jax,2021
Mike McCarthy,/coaches/McCaMi0.htm,/teams/dal/2021.htm,away,202111210kan,2021-11-21,McCaMi0,dal,2021
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2021.htm,home,202111210kan,2021-11-21,ReidAn0,kan,2021
Matt LaFleur,/coaches/LaFlMa0.htm,/teams/gnb/2021.htm,away,202111210min,2021-11-21,LaFlMa0,gnb,2021
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2021.htm,home,202111210min,2021-11-21,ZimmMi0,min,2021
Brian Flores,/coaches/FlorBr0.htm,/teams/mia/2021.htm,away,202111210nyj,2021-11-21,FlorBr0,mia,2021
Robert Saleh,/coaches/SaleRo0.htm,/teams/nyj/2021.htm,home,202111210nyj,2021-11-21,SaleRo0,nyj,2021
David Culley,/coaches/CullDa0.htm,/teams/htx/2021.htm,away,202111210oti,2021-11-21,CullDa0,htx,2021
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2021.htm,home,202111210oti,2021-11-21,VrabMi0,oti,2021
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2021.htm,away,202111210phi,2021-11-21,PaytSe0,nor,2021
Nick Sirianni,/coaches/SiriNi0.htm,/teams/phi/2021.htm,home,202111210phi,2021-11-21,SiriNi0,phi,2021
Zac Taylor,/coaches/TaylZa0.htm,/teams/cin/2021.htm,away,202111210rai,2021-11-21,TaylZa0,cin,2021
Rich Bisaccia,/coaches/BisaRi0.htm,/teams/rai/2021.htm,home,202111210rai,2021-11-21,BisaRi0,rai,2021
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2021.htm,away,202111210sdg,2021-11-21,TomlMi0,pit,2021
Brandon Staley,/coaches/StalBr0.htm,/teams/sdg/2021.htm,home,202111210sdg,2021-11-21,StalBr0,sdg,2021
Kliff Kingsbury,/coaches/KingKl0.htm,/teams/crd/2021.htm,away,202111210sea,2021-11-21,KingKl0,crd,2021
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2021.htm,home,202111210sea,2021-11-21,CarrPe0,sea,2021
Joe Judge,/coaches/JudgJo0.htm,/teams/nyg/2021.htm,away,202111220tam,2021-11-22,JudgJo0,nyg,2021
Bruce Arians,/coaches/AriaBr0.htm,/teams/tam/2021.htm,home,202111220tam,2021-11-22,AriaBr0,tam,2021
Rich Bisaccia,/coaches/BisaRi0.htm,/teams/rai/2021.htm,away,202111250dal,2021-11-25,BisaRi0,rai,2021
Mike McCarthy,/coaches/McCaMi0.htm,/teams/dal/2021.htm,home,202111250dal,2021-11-25,McCaMi0,dal,2021
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2021.htm,away,202111250det,2021-11-25,NagyMa0,chi,2021
Dan Campbell,/coaches/CampDa1.htm,/teams/det/2021.htm,home,202111250det,2021-11-25,CampDa1,det,2021
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2021.htm,away,202111250nor,2021-11-25,McDeSe0,buf,2021
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2021.htm,home,202111250nor,2021-11-25,PaytSe0,nor,2021
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2021.htm,away,202111280cin,2021-11-28,TomlMi0,pit,2021
Zac Taylor,/coaches/TaylZa0.htm,/teams/cin/2021.htm,home,202111280cin,2021-11-28,TaylZa0,cin,2021
Bruce Arians,/coaches/AriaBr0.htm,/teams/tam/2021.htm,away,202111280clt,2021-11-28,AriaBr0,tam,2021
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2021.htm,home,202111280clt,2021-11-28,ReicFr0,clt,2021
Brandon Staley,/coaches/StalBr0.htm,/teams/sdg/2021.htm,away,202111280den,2021-11-28,StalBr0,sdg,2021
Vic Fangio,/coaches/FangVi0.htm,/teams/den/2021.htm,home,202111280den,2021-11-28,FangVi0,den,2021
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2021.htm,away,202111280gnb,2021-11-28,McVaSe0,ram,2021
Matt LaFleur,/coaches/LaFlMa0.htm,/teams/gnb/2021.htm,home,202111280gnb,2021-11-28,LaFlMa0,gnb,2021
Robert Saleh,/coaches/SaleRo0.htm,/teams/nyj/2021.htm,away,202111280htx,2021-11-28,SaleRo0,nyj,2021
David Culley,/coaches/CullDa0.htm,/teams/htx/2021.htm,home,202111280htx,2021-11-28,CullDa0,htx,2021
Arthur Smith,/coaches/SmitAr0.htm,/teams/atl/2021.htm,away,202111280jax,2021-11-28,SmitAr0,atl,2021
Urban Meyer,/coaches/MeyeUr0.htm,/teams/jax/2021.htm,home,202111280jax,2021-11-28,MeyeUr0,jax,2021
Matt Rhule,/coaches/RhulMa0.htm,/teams/car/2021.htm,away,202111280mia,2021-11-28,RhulMa0,car,2021
Brian Flores,/coaches/FlorBr0.htm,/teams/mia/2021.htm,home,202111280mia,2021-11-28,FlorBr0,mia,2021
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2021.htm,away,202111280nwe,2021-11-28,VrabMi0,oti,2021
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2021.htm,home,202111280nwe,2021-11-28,BeliBi0,nwe,2021
Nick Sirianni,/coaches/SiriNi0.htm,/teams/phi/2021.htm,away,202111280nyg,2021-11-28,SiriNi0,phi,2021
Joe Judge,/coaches/JudgJo0.htm,/teams/nyg/2021.htm,home,202111280nyg,2021-11-28,JudgJo0,nyg,2021
Kevin Stefanski,/coaches/StefKe0.htm,/teams/cle/2021.htm,away,202111280rav,2021-11-28,StefKe0,cle,2021
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2021.htm,home,202111280rav,2021-11-28,HarbJo0,rav,2021
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2021.htm,away,202111280sfo,2021-11-28,ZimmMi0,min,2021
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2021.htm,home,202111280sfo,2021-11-28,ShanKy0,sfo,2021
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2021.htm,away,202111290was,2021-11-29,CarrPe0,sea,2021
Ron Rivera,/coaches/RiveRo0.htm,/teams/was/2021.htm,home,202111290was,2021-11-29,RiveRo0,was,2021
Mike McCarthy,/coaches/McCaMi0.htm,/teams/dal/2021.htm,away,202112020nor,2021-12-02,McCaMi0,dal,2021
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2021.htm,home,202112020nor,2021-12-02,PaytSe0,nor,2021
Bruce Arians,/coaches/AriaBr0.htm,/teams/tam/2021.htm,away,202112050atl,2021-12-05,AriaBr0,tam,2021
Arthur Smith,/coaches/SmitAr0.htm,/teams/atl/2021.htm,home,202112050atl,2021-12-05,SmitAr0,atl,2021
Kliff Kingsbury,/coaches/KingKl0.htm,/teams/crd/2021.htm,away,202112050chi,2021-12-05,KingKl0,crd,2021
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2021.htm,home,202112050chi,2021-12-05,NagyMa0,chi,2021
Brandon Staley,/coaches/StalBr0.htm,/teams/sdg/2021.htm,away,202112050cin,2021-12-05,StalBr0,sdg,2021
Zac Taylor,/coaches/TaylZa0.htm,/teams/cin/2021.htm,home,202112050cin,2021-12-05,TaylZa0,cin,2021
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2021.htm,away,202112050det,2021-12-05,ZimmMi0,min,2021
Dan Campbell,/coaches/CampDa1.htm,/teams/det/2021.htm,home,202112050det,2021-12-05,CampDa1,det,2021
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2021.htm,away,202112050htx,2021-12-05,ReicFr0,clt,2021
David Culley,/coaches/CullDa0.htm,/teams/htx/2021.htm,home,202112050htx,2021-12-05,CullDa0,htx,2021
Vic Fangio,/coaches/FangVi0.htm,/teams/den/2021.htm,away,202112050kan,2021-12-05,FangVi0,den,2021
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2021.htm,home,202112050kan,2021-12-05,ReidAn0,kan,2021
Joe Judge,/coaches/JudgJo0.htm,/teams/nyg/2021.htm,away,202112050mia,2021-12-05,JudgJo0,nyg,2021
Brian Flores,/coaches/FlorBr0.htm,/teams/mia/2021.htm,home,202112050mia,2021-12-05,FlorBr0,mia,2021
Nick Sirianni,/coaches/SiriNi0.htm,/teams/phi/2021.htm,away,202112050nyj,2021-12-05,SiriNi0,phi,2021
Robert Saleh,/coaches/SaleRo0.htm,/teams/nyj/2021.htm,home,202112050nyj,2021-12-05,SaleRo0,nyj,2021
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2021.htm,away,202112050pit,2021-12-05,HarbJo0,rav,2021
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2021.htm,home,202112050pit,2021-12-05,TomlMi0,pit,2021
Ron Rivera,/coaches/RiveRo0.htm,/teams/was/2021.htm,away,202112050rai,2021-12-05,RiveRo0,was,2021
Rich Bisaccia,/coaches/BisaRi0.htm,/teams/rai/2021.htm,home,202112050rai,2021-12-05,BisaRi0,rai,2021
Urban Meyer,/coaches/MeyeUr0.htm,/teams/jax/2021.htm,away,202112050ram,2021-12-05,MeyeUr0,jax,2021
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2021.htm,home,202112050ram,2021-12-05,McVaSe0,ram,2021
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2021.htm,away,202112050sea,2021-12-05,ShanKy0,sfo,2021
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2021.htm,home,202112050sea,2021-12-05,CarrPe0,sea,2021
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2021.htm,away,202112060buf,2021-12-06,BeliBi0,nwe,2021
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2021.htm,home,202112060buf,2021-12-06,McDeSe0,buf,2021
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2021.htm,away,202112090min,2021-12-09,TomlMi0,pit,2021
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2021.htm,home,202112090min,2021-12-09,ZimmMi0,min,2021
Arthur Smith,/coaches/SmitAr0.htm,/teams/atl/2021.htm,away,202112120car,2021-12-12,SmitAr0,atl,2021
Matt Rhule,/coaches/RhulMa0.htm,/teams/car/2021.htm,home,202112120car,2021-12-12,RhulMa0,car,2021
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2021.htm,away,202112120cin,2021-12-12,ShanKy0,sfo,2021
Zac Taylor,/coaches/TaylZa0.htm,/teams/cin/2021.htm,home,202112120cin,2021-12-12,TaylZa0,cin,2021
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2021.htm,away,202112120cle,2021-12-12,HarbJo0,rav,2021
Kevin Stefanski,/coaches/StefKe0.htm,/teams/cle/2021.htm,home,202112120cle,2021-12-12,StefKe0,cle,2021
Dan Campbell,/coaches/CampDa1.htm,/teams/det/2021.htm,away,202112120den,2021-12-12,CampDa1,det,2021
Vic Fangio,/coaches/FangVi0.htm,/teams/den/2021.htm,home,202112120den,2021-12-12,FangVi0,den,2021
