coach_name,coach_id,team_id,season,boxscore_id,event_date,week,home_team_id,opp_team_id,rating
Joe Judge,JudgJo0,nyg,2020,202009270nyg,2020-09-27,3,nyg,sfo,26.7925
Kliff Kingsbury,KingKl0,crd,2020,202009270crd,2020-09-27,3,crd,det,17.793590909090938
Matt LaFleur,LaFlMa0,gnb,2020,202009270nor,2020-09-27,3,gnb,nor,79.75964285714284
Anthony Lynn,LynnAn0,sdg,2020,202009270sdg,2020-09-27,3,sdg,car,110.67322596585805
Doug Marrone,MarrDo0,jax,2020,202009240jax,2020-09-24,3,jax,mia,75.9864054738365
Mike McCarthy,McCaMi0,dal,2020,202009270sea,2020-09-27,3,dal,sea,74.0143827287012
Sean McDermott,McDeSe0,buf,2020,202009270buf,2020-09-27,3,buf,ram,67.1143298368298
Sean McVay,McVaSe0,ram,2020,202009270buf,2020-09-27,3,ram,buf,113.66886627906977
Matt Nagy,NagyMa0,chi,2020,202009270atl,2020-09-27,3,chi,atl,79.3258253968254
Bill O'Brien,OBriBi0,htx,2020,202009270pit,2020-09-27,3,htx,pit,65.95565073529411
Matt Patricia,PatrMa0,det,2020,202009270crd,2020-09-27,3,det,crd,29.983741687979496
Sean Payton,PaytSe0,nor,2020,202009270nor,2020-09-27,3,nor,gnb,112.4180110032673
Doug Pederson,PedeDo0,phi,2020,202009270phi,2020-09-27,3,phi,cin,86.21167857142856
Dan Quinn,QuinDa0,atl,2020,202009270atl,2020-09-27,3,atl,chi,94.89674684049436
Frank Reich,ReicFr0,clt,2020,202009270clt,2020-09-27,3,clt,nyj,91.2554689366786
Andy Reid,ReidAn0,kan,2020,202009280rav,2020-09-28,3,kan,rav,71.4652516694963
Matt Rhule,RhulMa0,car,2020,202009270sdg,2020-09-27,3,car,sdg,113.27999999999994
Ron Rivera,RiveRo0,was,2020,202009270cle,2020-09-27,3,was,cle,80.79085824753535
Kyle Shanahan,ShanKy0,sfo,2020,202009270nyg,2020-09-27,3,sfo,nyg,104.90363872270798
Kevin Stefanski,StefKe0,cle,2020,202009270cle,2020-09-27,3,cle,was,54.71499999999998
Zac Taylor,TaylZa0,cin,2020,202009270phi,2020-09-27,3,cin,phi,-13.812472222222326
Mike Tomlin,TomlMi0,pit,2020,202009270pit,2020-09-27,3,pit,htx,108.34561925290623
Mike Vrabel,VrabMi0,oti,2020,202009270min,2020-09-27,3,oti,min,49.04726289926292
Mike Zimmer,ZimmMi0,min,2020,202009270min,2020-09-27,3,min,oti,75.97883306364618
Bruce Arians,AriaBr0,tam,2020,202010040tam,2020-10-04,4,tam,sdg,95.31868430247366
Bill Belichick,BeliBi0,nwe,2020,202010050kan,2020-10-05,4,nwe,kan,120.02286841718154
Pete Carroll,CarrPe0,sea,2020,202010040mia,2020-10-04,4,sea,mia,109.97691790032371
Vic Fangio,FangVi0,den,2020,202010010nyj,2020-10-01,4,den,nyj,15.57395723684214
Brian Flores,FlorBr0,mia,2020,202010040mia,2020-10-04,4,mia,sea,-28.585822055137882
Adam Gase,GaseAd0,nyj,2020,202010010nyj,2020-10-01,4,nyj,den,-0.34378190899001027
Jon Gruden,GrudJo0,rai,2020,202010040rai,2020-10-04,4,rai,buf,38.8956737012987
John Harbaugh,HarbJo0,rav,2020,202010040was,2020-10-04,4,rav,was,102.0406278481947
Joe Judge,JudgJo0,nyg,2020,202010040ram,2020-10-04,4,nyg,ram,-34.79750000000007
Kliff Kingsbury,KingKl0,crd,2020,202010040car,2020-10-04,4,crd,car,23.20592543859644
Matt LaFleur,LaFlMa0,gnb,2020,202010050gnb,2020-10-05,4,gnb,atl,78.14552380952375
Anthony Lynn,LynnAn0,sdg,2020,202010040tam,2020-10-04,4,sdg,tam,112.36046296296303
Doug Marrone,MarrDo0,jax,2020,202010040cin,2020-10-04,4,jax,cin,75.95384190063669
Mike McCarthy,McCaMi0,dal,2020,202010040dal,2020-10-04,4,dal,cle,74.99407247009891
Sean McDermott,McDeSe0,buf,2020,202010040rai,2020-10-04,4,buf,rai,65.17763318534958
Sean McVay,McVaSe0,ram,2020,202010040ram,2020-10-04,4,ram,nyg,114.69434866962312
Matt Nagy,NagyMa0,chi,2020,202010040chi,2020-10-04,4,chi,clt,81.02687576312573
Bill O'Brien,OBriBi0,htx,2020,202010040htx,2020-10-04,4,htx,min,64.6142994878184
Matt Patricia,PatrMa0,det,2020,202010040det,2020-10-04,4,det,nor,29.515041407867475
Sean Payton,PaytSe0,nor,2020,202010040det,2020-10-04,4,nor,det,112.20690501484273
Doug Pederson,PedeDo0,phi,2020,202010040sfo,2020-10-04,4,phi,sfo,87.06109711350297
Dan Quinn,QuinDa0,atl,2020,202010050gnb,2020-10-05,4,atl,gnb,93.77534668109661
Frank Reich,ReicFr0,clt,2020,202010040chi,2020-10-04,4,clt,chi,93.96411145520523
Andy Reid,ReidAn0,kan,2020,202010050kan,2020-10-05,4,kan,nwe,73.90598015350878
Matt Rhule,RhulMa0,car,2020,202010040car,2020-10-04,4,car,crd,53.334999999999965
Ron Rivera,RiveRo0,was,2020,202010040was,2020-10-04,4,was,rav,80.62518742180937
Kyle Shanahan,ShanKy0,sfo,2020,202010040sfo,2020-10-04,4,sfo,phi,108.35594277204034
Kevin Stefanski,StefKe0,cle,2020,202010040dal,2020-10-04,4,cle,dal,60.938333333333375
Zac Taylor,TaylZa0,cin,2020,202010040cin,2020-10-04,4,cin,jax,-13.331692307692329
Mike Zimmer,ZimmMi0,min,2020,202010040htx,2020-10-04,4,min,htx,76.08116004244643
Bruce Arians,AriaBr0,tam,2020,202010080chi,2020-10-08,5,tam,chi,96.72882087335728
Pete Carroll,CarrPe0,sea,2020,202010110sea,2020-10-11,5,sea,min,109.89773879201375
Romeo Crennel,CrenRo0,htx,2020,202010110htx,2020-10-11,5,htx,jax,50.0
Brian Flores,FlorBr0,mia,2020,202010110sfo,2020-10-11,5,mia,sfo,-25.433312500000014
Adam Gase,GaseAd0,nyj,2020,202010110nyj,2020-10-11,5,nyj,crd,0.014495744462692528
Jon Gruden,GrudJo0,rai,2020,202010110kan,2020-10-11,5,rai,kan,40.80740505050507
John Harbaugh,HarbJo0,rav,2020,202010110rav,2020-10-11,5,rav,cin,101.89748611111106
Joe Judge,JudgJo0,nyg,2020,202010110dal,2020-10-11,5,nyg,dal,2.81666666666667
Kliff Kingsbury,KingKl0,crd,2020,202010110nyj,2020-10-11,5,crd,nyj,15.56082167832163
Anthony Lynn,LynnAn0,sdg,2020,202010120nor,2020-10-12,5,sdg,nor,108.41323095823094
Doug Marrone,MarrDo0,jax,2020,202010110htx,2020-10-11,5,jax,htx,74.92297387289946
Mike McCarthy,McCaMi0,dal,2020,202010110dal,2020-10-11,5,dal,nyg,75.40640801668206
Sean McDermott,McDeSe0,buf,2020,202010130oti,2020-10-13,5,buf,oti,64.43677015250549
Sean McVay,McVaSe0,ram,2020,202010110was,2020-10-11,5,ram,was,112.95886904761895
Matt Nagy,NagyMa0,chi,2020,202010080chi,2020-10-08,5,chi,tam,79.79005201630196
Sean Payton,PaytSe0,nor,2020,202010120nor,2020-10-12,5,nor,sdg,112.82560517708623
Doug Pederson,PedeDo0,phi,2020,202010110pit,2020-10-11,5,phi,pit,84.80176623992415
Dan Quinn,QuinDa0,atl,2020,202010110atl,2020-10-11,5,atl,car,92.47975807026931
Frank Reich,ReicFr0,clt,2020,202010110cle,2020-10-11,5,clt,cle,94.04831029594185
Andy Reid,ReidAn0,kan,2020,202010110kan,2020-10-11,5,kan,rai,73.67836033382426
Matt Rhule,RhulMa0,car,2020,202010110atl,2020-10-11,5,car,atl,105.94916666666666
Ron Rivera,RiveRo0,was,2020,202010110was,2020-10-11,5,was,ram,80.37382245445446
Kyle Shanahan,ShanKy0,sfo,2020,202010110sfo,2020-10-11,5,sfo,mia,110.32801321485536
Kevin Stefanski,StefKe0,cle,2020,202010110cle,2020-10-11,5,cle,clt,51.10999999999999
Zac Taylor,TaylZa0,cin,2020,202010110rav,2020-10-11,5,cin,rav,-4.944732142857099
Mike Tomlin,TomlMi0,pit,2020,202010110pit,2020-10-11,5,pit,phi,109.15395747950816
Mike Vrabel,VrabMi0,oti,2020,202010130oti,2020-10-13,5,oti,buf,49.06232191629144
Mike Zimmer,ZimmMi0,min,2020,202010110sea,2020-10-11,5,min,sea,76.3004963112005
Bruce Arians,AriaBr0,tam,2020,202010180tam,2020-10-18,6,tam,gnb,97.36226393068954
Bill Belichick,BeliBi0,nwe,2020,202010180nwe,2020-10-18,6,nwe,den,119.78872215706649
Romeo Crennel,CrenRo0,htx,2020,202010180oti,2020-10-18,6,htx,oti,205.11999999999995
Vic Fangio,FangVi0,den,2020,202010180nwe,2020-10-18,6,den,nwe,20.591558823529407
Brian Flores,FlorBr0,mia,2020,202010180mia,2020-10-18,6,mia,nyj,-11.218526785714289
Adam Gase,GaseAd0,nyj,2020,202010180mia,2020-10-18,6,nyj,mia,-2.351239892183301
John Harbaugh,HarbJo0,rav,2020,202010180phi,2020-10-18,6,rav,phi,102.86378910670533
Joe Judge,JudgJo0,nyg,2020,202010180nyg,2020-10-18,6,nyg,was,-5.553500000000014
Kliff Kingsbury,KingKl0,crd,2020,202010190dal,2020-10-19,6,crd,dal,29.184686147186135
Matt LaFleur,LaFlMa0,gnb,2020,202010180tam,2020-10-18,6,gnb,tam,81.72387878787876
Doug Marrone,MarrDo0,jax,2020,202010180jax,2020-10-18,6,jax,det,73.32016223231669
Mike McCarthy,McCaMi0,dal,2020,202010190dal,2020-10-19,6,dal,crd,76.35076839826841
Sean McDermott,McDeSe0,buf,2020,202010190buf,2020-10-19,6,buf,kan,64.67205194805196
Sean McVay,McVaSe0,ram,2020,202010180sfo,2020-10-18,6,ram,sfo,118.21948184414529
Raheem Morris,MorrRa0,atl,2020,202010180min,2020-10-18,6,atl,min,50.0
Matt Nagy,NagyMa0,chi,2020,202010180car,2020-10-18,6,chi,car,76.91812386569876
Matt Patricia,PatrMa0,det,2020,202010180jax,2020-10-18,6,det,jax,27.174501262626222
Doug Pederson,PedeDo0,phi,2020,202010180phi,2020-10-18,6,phi,rav,83.9772643678161
Frank Reich,ReicFr0,clt,2020,202010180clt,2020-10-18,6,clt,cin,91.04375026933859
Andy Reid,ReidAn0,kan,2020,202010190buf,2020-10-19,6,kan,buf,72.94669163607303
Matt Rhule,RhulMa0,car,2020,202010180car,2020-10-18,6,car,chi,112.5725
Ron Rivera,RiveRo0,was,2020,202010180nyg,2020-10-18,6,was,nyg,77.38040291024704
Kyle Shanahan,ShanKy0,sfo,2020,202010180sfo,2020-10-18,6,sfo,ram,105.89581876202132
Kevin Stefanski,StefKe0,cle,2020,202010180pit,2020-10-18,6,cle,pit,71.85199999999998
Zac Taylor,TaylZa0,cin,2020,202010180clt,2020-10-18,6,cin,clt,-8.846403361344528
Mike Tomlin,TomlMi0,pit,2020,202010180pit,2020-10-18,6,pit,cle,109.16379347917189
Mike Vrabel,VrabMi0,oti,2020,202010180oti,2020-10-18,6,oti,htx,49.322891234671154
Mike Zimmer,ZimmMi0,min,2020,202010180min,2020-10-18,6,min,atl,77.58080859538784
Bruce Arians,AriaBr0,tam,2020,202010250rai,2020-10-25,7,tam,rai,98.52282978103769
Bill Belichick,BeliBi0,nwe,2020,202010250nwe,2020-10-25,7,nwe,sfo,119.2487276769463
Pete Carroll,CarrPe0,sea,2020,202010250crd,2020-10-25,7,sea,crd,108.48900900858851
Romeo Crennel,CrenRo0,htx,2020,202010250htx,2020-10-25,7,htx,gnb,34.92000000000001
Vic Fangio,FangVi0,den,2020,202010250den,2020-10-25,7,den,kan,23.60531746031747
Adam Gase,GaseAd0,nyj,2020,202010250nyj,2020-10-25,7,nyj,buf,-2.25666797078771
Jon Gruden,GrudJo0,rai,2020,202010250rai,2020-10-25,7,rai,tam,43.885758383801885
Joe Judge,JudgJo0,nyg,2020,202010220phi,2020-10-22,7,nyg,phi,-10.533666666666704
Kliff Kingsbury,KingKl0,crd,2020,202010250crd,2020-10-25,7,crd,sea,36.28029220779223
Matt LaFleur,LaFlMa0,gnb,2020,202010250htx,2020-10-25,7,gnb,htx,74.27585507246368
Anthony Lynn,LynnAn0,sdg,2020,202010250sdg,2020-10-25,7,sdg,jax,106.61234505181869
Doug Marrone,MarrDo0,jax,2020,202010250sdg,2020-10-25,7,jax,sdg,71.600855365223
Mike McCarthy,McCaMi0,dal,2020,202010250was,2020-10-25,7,dal,was,75.15957895830824
Sean McDermott,McDeSe0,buf,2020,202010250nyj,2020-10-25,7,buf,nyj,59.789603174603116
Sean McVay,McVaSe0,ram,2020,202010260ram,2020-10-26,7,ram,chi,115.80559169278999
Raheem Morris,MorrRa0,atl,2020,202010250atl,2020-10-25,7,atl,det,185.82
Matt Nagy,NagyMa0,chi,2020,202010260ram,2020-10-26,7,chi,ram,75.74253094606543
Matt Patricia,PatrMa0,det,2020,202010250atl,2020-10-25,7,det,atl,32.30124465334904
Sean Payton,PaytSe0,nor,2020,202010250nor,2020-10-25,7,nor,car,112.98356871900808
Doug Pederson,PedeDo0,phi,2020,202010220phi,2020-10-22,7,phi,nyg,83.84023224337878
Andy Reid,ReidAn0,kan,2020,202010250den,2020-10-25,7,kan,den,75.03231527098514
Matt Rhule,RhulMa0,car,2020,202010250nor,2020-10-25,7,car,nor,110.91399999999999
Ron Rivera,RiveRo0,was,2020,202010250was,2020-10-25,7,was,dal,78.12323657024794
Kyle Shanahan,ShanKy0,sfo,2020,202010250nwe,2020-10-25,7,sfo,nwe,106.82946489658845
Kevin Stefanski,StefKe0,cle,2020,202010250cin,2020-10-25,7,cle,cin,55.75533333333329
Zac Taylor,TaylZa0,cin,2020,202010250cin,2020-10-25,7,cin,cle,-6.920893308080778
Mike Tomlin,TomlMi0,pit,2020,202010250oti,2020-10-25,7,pit,oti,109.5545651812437
Mike Vrabel,VrabMi0,oti,2020,202010250oti,2020-10-25,7,oti,pit,54.90156249999998
Bruce Arians,AriaBr0,tam,2020,202011020nyg,2020-11-02,8,tam,nyg,99.5076690284744
Bill Belichick,BeliBi0,nwe,2020,202011010buf,2020-11-01,8,nwe,buf,116.94864440992482
Pete Carroll,CarrPe0,sea,2020,202011010sea,2020-11-01,8,sea,sfo,108.58664322854364
Vic Fangio,FangVi0,den,2020,202011010den,2020-11-01,8,den,sdg,30.222023524720882
Brian Flores,FlorBr0,mia,2020,202011010mia,2020-11-01,8,mia,ram,-4.776122994652425
Adam Gase,GaseAd0,nyj,2020,202011010kan,2020-11-01,8,nyj,kan,-4.69042379679135
Jon Gruden,GrudJo0,rai,2020,202011010cle,2020-11-01,8,rai,cle,40.96010382235781
John Harbaugh,HarbJo0,rav,2020,202011010rav,2020-11-01,8,rav,pit,102.52320681204803
Joe Judge,JudgJo0,nyg,2020,202011020nyg,2020-11-02,8,nyg,tam,-16.968928571428563
Matt LaFleur,LaFlMa0,gnb,2020,202011010gnb,2020-11-01,8,gnb,min,75.15656250000004
Anthony Lynn,LynnAn0,sdg,2020,202011010den,2020-11-01,8,sdg,den,109.52114108035158
Mike McCarthy,McCaMi0,dal,2020,202011010phi,2020-11-01,8,dal,phi,72.44136708421686
Sean McDermott,McDeSe0,buf,2020,202011010buf,2020-11-01,8,buf,nwe,64.19876470717969
Sean McVay,McVaSe0,ram,2020,202011010mia,2020-11-01,8,ram,mia,116.84895291902066
Raheem Morris,MorrRa0,atl,2020,202010290car,2020-10-29,8,atl,car,128.32
Matt Nagy,NagyMa0,chi,2020,202011010chi,2020-11-01,8,chi,nor,72.81431182795698
Matt Patricia,PatrMa0,det,2020,202011010det,2020-11-01,8,det,clt,33.11337763157894
Sean Payton,PaytSe0,nor,2020,202011010chi,2020-11-01,8,nor,chi,113.71220504747625
Doug Pederson,PedeDo0,phi,2020,202011010phi,2020-11-01,8,phi,dal,85.24517385721623
Frank Reich,ReicFr0,clt,2020,202011010det,2020-11-01,8,clt,det,91.34427463054192
Andy Reid,ReidAn0,kan,2020,202011010kan,2020-11-01,8,kan,nyj,74.16637441860456
Matt Rhule,RhulMa0,car,2020,202010290car,2020-10-29,8,car,atl,84.31452380952382
Kyle Shanahan,ShanKy0,sfo,2020,202011010sea,2020-11-01,8,sfo,sea,110.58559521943575
Kevin Stefanski,StefKe0,cle,2020,202011010cle,2020-11-01,8,cle,rai,47.20638095238093
Zac Taylor,TaylZa0,cin,2020,202011010cin,2020-11-01,8,cin,oti,-0.5802409476376056
Mike Tomlin,TomlMi0,pit,2020,202011010rav,2020-11-01,8,pit,rav,109.83434081632657
Mike Vrabel,VrabMi0,oti,2020,202011010cin,2020-11-01,8,oti,cin,53.346029656319246
Mike Zimmer,ZimmMi0,min,2020,202011010gnb,2020-11-01,8,min,gnb,76.3811838736195
Bruce Arians,AriaBr0,tam,2020,202011080tam,2020-11-08,9,tam,nor,99.11799657235287
Bill Belichick,BeliBi0,nwe,2020,202011090nyj,2020-11-09,9,nwe,nyj,116.62958575486252
Pete Carroll,CarrPe0,sea,2020,202011080buf,2020-11-08,9,sea,buf,108.34370017636682
Romeo Crennel,CrenRo0,htx,2020,202011080jax,2020-11-08,9,htx,jax,36.68416666666668
Vic Fangio,FangVi0,den,2020,202011080atl,2020-11-08,9,den,atl,25.897800167224027
Brian Flores,FlorBr0,mia,2020,202011080crd,2020-11-08,9,mia,crd,-15.721352657004886
Adam Gase,GaseAd0,nyj,2020,202011090nyj,2020-11-09,9,nyj,nwe,-7.893111737845786
Jon Gruden,GrudJo0,rai,2020,202011080sdg,2020-11-08,9,rai,sdg,44.187086894586834
John Harbaugh,HarbJo0,rav,2020,202011080clt,2020-11-08,9,rav,clt,104.16348457032959
Joe Judge,JudgJo0,nyg,2020,202011080was,2020-11-08,9,nyg,was,-4.958482142857143
Kliff Kingsbury,KingKl0,crd,2020,202011080crd,2020-11-08,9,crd,mia,35.61503678929765
Matt LaFleur,LaFlMa0,gnb,2020,202011050sfo,2020-11-05,9,gnb,sfo,77.66256250000008
Anthony Lynn,LynnAn0,sdg,2020,202011080sdg,2020-11-08,9,sdg,rai,111.23220735027229
Doug Marrone,MarrDo0,jax,2020,202011080jax,2020-11-08,9,jax,htx,69.30589131335321
Mike McCarthy,McCaMi0,dal,2020,202011080dal,2020-11-08,9,dal,pit,72.71860613810746
Sean McDermott,McDeSe0,buf,2020,202011080buf,2020-11-08,9,buf,sea,64.10060303580272
Raheem Morris,MorrRa0,atl,2020,202011080atl,2020-11-08,9,atl,den,144.41500000000008
Matt Nagy,NagyMa0,chi,2020,202011080oti,2020-11-08,9,chi,oti,71.0033398898505
Matt Patricia,PatrMa0,det,2020,202011080min,2020-11-08,9,det,min,31.995560897435933
Sean Payton,PaytSe0,nor,2020,202011080tam,2020-11-08,9,nor,tam,113.90703925905015
Frank Reich,ReicFr0,clt,2020,202011080clt,2020-11-08,9,clt,rav,91.86806034482764
Andy Reid,ReidAn0,kan,2020,202011080kan,2020-11-08,9,kan,car,76.44941031987813
Matt Rhule,RhulMa0,car,2020,202011080kan,2020-11-08,9,car,kan,68.33160714285717
Ron Rivera,RiveRo0,was,2020,202011080was,2020-11-08,9,was,nyg,80.3415997578241
Kyle Shanahan,ShanKy0,sfo,2020,202011050sfo,2020-11-05,9,sfo,gnb,109.68785240112992
Mike Tomlin,TomlMi0,pit,2020,202011080dal,2020-11-08,9,pit,dal,107.61761608566867
Mike Vrabel,VrabMi0,oti,2020,202011080oti,2020-11-08,9,oti,chi,55.15116017316009
Mike Zimmer,ZimmMi0,min,2020,202011080min,2020-11-08,9,min,det,75.59998530642366
Bruce Arians,AriaBr0,tam,2020,202011150car,2020-11-15,10,tam,car,96.32501610305955
Bill Belichick,BeliBi0,nwe,2020,202011150nwe,2020-11-15,10,nwe,rav,117.14405394315065
Pete Carroll,CarrPe0,sea,2020,202011150ram,2020-11-15,10,sea,ram,107.93500861910873
Romeo Crennel,CrenRo0,htx,2020,202011150cle,2020-11-15,10,htx,cle,36.65250000000002
Vic Fangio,FangVi0,den,2020,202011150rai,2020-11-15,10,den,rai,29.07732142857148
Brian Flores,FlorBr0,mia,2020,202011150mia,2020-11-15,10,mia,sdg,-17.665716374269024
Jon Gruden,GrudJo0,rai,2020,202011150rai,2020-11-15,10,rai,den,41.7175785714285
John Harbaugh,HarbJo0,rav,2020,202011150nwe,2020-11-15,10,rav,nwe,103.38767803404554
Joe Judge,JudgJo0,nyg,2020,202011150nyg,2020-11-15,10,nyg,phi,-2.025694444444426
Kliff Kingsbury,KingKl0,crd,2020,202011150crd,2020-11-15,10,crd,buf,42.287884615384684
Matt LaFleur,LaFlMa0,gnb,2020,202011150gnb,2020-11-15,10,gnb,jax,80.54169457013569
Anthony Lynn,LynnAn0,sdg,2020,202011150mia,2020-11-15,10,sdg,mia,112.54192450790217
Doug Marrone,MarrDo0,jax,2020,202011150gnb,2020-11-15,10,jax,gnb,69.58923406576284
Sean McDermott,McDeSe0,buf,2020,202011150crd,2020-11-15,10,buf,crd,64.3757426404996
Sean McVay,McVaSe0,ram,2020,202011150ram,2020-11-15,10,ram,sea,121.48619565217388
Matt Nagy,NagyMa0,chi,2020,202011160chi,2020-11-16,10,chi,min,74.39900081605228
Matt Patricia,PatrMa0,det,2020,202011150det,2020-11-15,10,det,was,31.030069444444482
Sean Payton,PaytSe0,nor,2020,202011150nor,2020-11-15,10,nor,sfo,115.63476454057773
Doug Pederson,PedeDo0,phi,2020,202011150nyg,2020-11-15,10,phi,nyg,84.63989459857088
Frank Reich,ReicFr0,clt,2020,202011120oti,2020-11-12,10,clt,oti,92.67036293436297
Matt Rhule,RhulMa0,car,2020,202011150car,2020-11-15,10,car,tam,72.7409722222223
Ron Rivera,RiveRo0,was,2020,202011150det,2020-11-15,10,was,det,80.61436400954602
Kyle Shanahan,ShanKy0,sfo,2020,202011150nor,2020-11-15,10,sfo,nor,107.50836775362319
Kevin Stefanski,StefKe0,cle,2020,202011150cle,2020-11-15,10,cle,htx,36.632500000000014
Zac Taylor,TaylZa0,cin,2020,202011150pit,2020-11-15,10,cin,pit,-0.31169590643278866
Mike Tomlin,TomlMi0,pit,2020,202011150pit,2020-11-15,10,pit,cin,107.27747313190966
Mike Vrabel,VrabMi0,oti,2020,202011120oti,2020-11-12,10,oti,clt,52.03528112175097
Mike Zimmer,ZimmMi0,min,2020,202011160chi,2020-11-16,10,min,chi,76.24288235161423
Bruce Arians,AriaBr0,tam,2020,202011230tam,2020-11-23,11,tam,ram,99.60741894580828
Bill Belichick,BeliBi0,nwe,2020,202011220htx,2020-11-22,11,nwe,htx,116.47026915113865
Pete Carroll,CarrPe0,sea,2020,202011190sea,2020-11-19,11,sea,crd,107.1453638717075
Romeo Crennel,CrenRo0,htx,2020,202011220htx,2020-11-22,11,htx,nwe,18.674999999999947
Vic Fangio,FangVi0,den,2020,202011220den,2020-11-22,11,den,mia,27.859694805194827
Brian Flores,FlorBr0,mia,2020,202011220den,2020-11-22,11,mia,den,-13.804776315789411
Adam Gase,GaseAd0,nyj,2020,202011220sdg,2020-11-22,11,nyj,sdg,-8.52005062337878
Jon Gruden,GrudJo0,rai,2020,202011220rai,2020-11-22,11,rai,kan,44.097493299383515
John Harbaugh,HarbJo0,rav,2020,202011220rav,2020-11-22,11,rav,oti,103.4246818686401
Kliff Kingsbury,KingKl0,crd,2020,202011190sea,2020-11-19,11,crd,sea,46.86918067226881
Matt LaFleur,LaFlMa0,gnb,2020,202011220clt,2020-11-22,11,gnb,clt,85.19065656565658
Anthony Lynn,LynnAn0,sdg,2020,202011220sdg,2020-11-22,11,sdg,nyj,111.50632142857138
Doug Marrone,MarrDo0,jax,2020,202011220jax,2020-11-22,11,jax,pit,68.08842915434907
Mike McCarthy,McCaMi0,dal,2020,202011220min,2020-11-22,11,dal,min,72.72915970241304
Sean McVay,McVaSe0,ram,2020,202011230tam,2020-11-23,11,ram,tam,121.64249167974656
Raheem Morris,MorrRa0,atl,2020,202011220nor,2020-11-22,11,atl,nor,116.83833333333331
Matt Patricia,PatrMa0,det,2020,202011220car,2020-11-22,11,det,car,29.647932249322515
Sean Payton,PaytSe0,nor,2020,202011220nor,2020-11-22,11,nor,atl,115.00312725325057
Doug Pederson,PedeDo0,phi,2020,202011220cle,2020-11-22,11,phi,cle,83.83518833437086
Frank Reich,ReicFr0,clt,2020,202011220clt,2020-11-22,11,clt,gnb,95.64356337733085
Andy Reid,ReidAn0,kan,2020,202011220rai,2020-11-22,11,kan,rai,76.06898881788095
Matt Rhule,RhulMa0,car,2020,202011220car,2020-11-22,11,car,det,33.25222222222221
Ron Rivera,RiveRo0,was,2020,202011220was,2020-11-22,11,was,cin,81.28895721326174
Kevin Stefanski,StefKe0,cle,2020,202011220cle,2020-11-22,11,cle,phi,52.85333333333335
Zac Taylor,TaylZa0,cin,2020,202011220was,2020-11-22,11,cin,was,-0.898555555555582
Mike Tomlin,TomlMi0,pit,2020,202011220jax,2020-11-22,11,pit,jax,107.6000667922784
Mike Vrabel,VrabMi0,oti,2020,202011220rav,2020-11-22,11,oti,rav,48.847358288770025
Mike Zimmer,ZimmMi0,min,2020,202011220min,2020-11-22,11,min,dal,78.3967714521196
Bruce Arians,AriaBr0,tam,2020,202011290tam,2020-11-29,12,tam,kan,97.78752854745875
Bill Belichick,BeliBi0,nwe,2020,202011290nwe,2020-11-29,12,nwe,crd,116.32780746831104
Pete Carroll,CarrPe0,sea,2020,202011300phi,2020-11-30,12,sea,phi,107.13442688994971
Romeo Crennel,CrenRo0,htx,2020,202011260det,2020-11-26,12,htx,det,21.639999999999922
Vic Fangio,FangVi0,den,2020,202011290den,2020-11-29,12,den,nor,38.73286287625416
Brian Flores,FlorBr0,mia,2020,202011290nyj,2020-11-29,12,mia,nyj,-20.10789285714283
Adam Gase,GaseAd0,nyj,2020,202011290nyj,2020-11-29,12,nyj,mia,-8.773698054818702
Jon Gruden,GrudJo0,rai,2020,202011290atl,2020-11-29,12,rai,atl,42.13461320926839
John Harbaugh,HarbJo0,rav,2020,202012020pit,2020-12-02,12,rav,pit,102.14795353976331
Joe Judge,JudgJo0,nyg,2020,202011290cin,2020-11-29,12,nyg,cin,9.68874999999997
Kliff Kingsbury,KingKl0,crd,2020,202011290nwe,2020-11-29,12,crd,nwe,46.07687297996116
Matt LaFleur,LaFlMa0,gnb,2020,202011290gnb,2020-11-29,12,gnb,chi,82.43900689223062
Anthony Lynn,LynnAn0,sdg,2020,202011290buf,2020-11-29,12,sdg,buf,112.33910212659126
Doug Marrone,MarrDo0,jax,2020,202011290jax,2020-11-29,12,jax,cle,66.02672124496621
Mike McCarthy,McCaMi0,dal,2020,202011260dal,2020-11-26,12,dal,was,72.22855551916143
Sean McDermott,McDeSe0,buf,2020,202011290buf,2020-11-29,12,buf,sdg,62.997307692307714
Sean McVay,McVaSe0,ram,2020,202011290ram,2020-11-29,12,ram,sfo,123.44858658382705
Raheem Morris,MorrRa0,atl,2020,202011290atl,2020-11-29,12,atl,rai,77.27349999999996
Matt Nagy,NagyMa0,chi,2020,202011290gnb,2020-11-29,12,chi,gnb,68.48437764270611
Matt Patricia,PatrMa0,det,2020,202011260det,2020-11-26,12,det,htx,25.428076923076922
Sean Payton,PaytSe0,nor,2020,202011290den,2020-11-29,12,nor,den,115.77142946812474
