date,player_id,player_name,team,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,kick_ret_long,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,punt_ret_long
2023-10-01,CartDe02,DeAndre Carter,LVR,1,40,40.0,0,40,1,1,1.0,0,1
2023-10-01,DaviDe02,Derius Davis,LAC,1,15,15.0,0,15,3,18,6.0,0,12
2023-10-01,DortGr01,Greg Dortch,ARI,1,13,13.0,0,13,0,0,,0,0
2023-10-01,McClRa00,Ray-Ray McCloud,SFO,1,18,18.0,0,18,2,24,12.0,0,15
2023-10-01,DougDe00,Demario Douglas,NWE,0,0,,0,0,1,-2,-2.0,0,-2
2023-10-01,TurpKa00,KaVontae Turpin,DAL,0,0,,0,0,2,13,6.5,0,12
2023-10-01,WashMo00,Montrell Washington,KAN,0,0,,0,0,1,10,10.0,0,10
2023-10-01,GipsXa00,Xavier Gipson,NYJ,1,22,22.0,0,22,1,11,11.0,0,11
2023-10-02,DallDe00,DeeJay Dallas,SEA,1,30,30.0,0,30,1,23,23.0,0,23
2023-10-02,GrayEr01,Eric Gray,NYG,1,19,19.0,0,19,1,0,0.0,0,-2
2023-10-05,TaylTr02,Trent Taylor,CHI,0,0,,0,0,2,17,8.5,0,11
2023-10-05,CrowJa00,Jamison Crowder,WAS,0,0,,0,0,1,20,20.0,0,20
2023-10-08,AgneJa00,Jamal Agnew,JAX,0,0,,0,0,2,5,2.5,0,5
2023-10-08,JohnDE04,D'Ernest Johnson,JAX,1,10,10.0,0,10,0,0,,0,0
2023-10-08,HarrDe07,Deonte Harty,BUF,0,0,,0,0,2,9,4.5,0,9
2023-10-08,DellNa00,Tank Dell,HOU,0,0,,0,0,1,9,9.0,0,9
2023-10-08,WoodRo02,Robert Woods,HOU,0,0,,0,0,1,10,10.0,0,10
2023-10-08,HughMi00,Mike Hughes,ATL,0,0,,0,0,1,10,10.0,0,10
2023-10-08,PattCo00,Cordarrelle Patterson,ATL,2,35,17.5,0,19,0,0,,0,0
2023-10-08,SmitIh00,Ihmir Smith-Marsette,CAR,0,0,,0,0,1,3,3.0,0,3
2023-10-08,ShenLa00,Laviska Shenault Jr.,CAR,3,75,25.0,0,30,0,0,,0,0
2023-10-08,KnigZo00,Zonovan Knight,DET,1,22,22.0,0,22,0,0,,0,0
2023-10-08,PhilKy01,Kyle Philips,TEN,0,0,,0,0,1,12,12.0,0,12
2023-10-08,SpeaTy00,Tyjae Spears,TEN,1,12,12.0,0,12,0,0,,0,0
2023-10-08,McKeIs00,Isaiah McKenzie,IND,1,19,19.0,0,19,1,5,5.0,0,5
2023-10-08,GrayEr01,Eric Gray,NYG,1,20,20.0,0,20,0,0,,0,0
2023-10-08,BerrBr00,Braxton Berrios,MIA,1,25,25.0,0,25,0,0,,0,0
2023-10-08,ShahRa00,Rashid Shaheed,NOR,1,18,18.0,0,18,3,22,7.3,0,12
2023-10-08,PeppJa00,Jabrill Peppers,NWE,0,0,,0,0,2,1,0.5,0,1
2023-10-08,MontTy01,Ty Montgomery,NWE,2,42,21.0,0,23,0,0,,0,0
2023-10-08,DuveDe00,Devin Duvernay,BAL,0,0,,0,0,2,13,6.5,0,8
2023-10-08,OlszGu00,Gunner Olszewski,PIT,1,24,24.0,0,24,1,8,8.0,0,8
2023-10-08,KingDe01,Desmond King,PIT,1,19,19.0,0,19,0,0,,0,0
2023-10-08,IrwiTr00,Trenton Irwin,CIN,0,0,,0,0,4,68,17.0,0,28
2023-10-08,DortGr01,Greg Dortch,ARI,0,0,,0,0,2,22,11.0,0,16
2023-10-08,CoveBr00,Britain Covey,PHI,0,0,,0,0,2,35,17.5,0,20
2023-10-08,GipsXa00,Xavier Gipson,NYJ,1,20,20.0,0,20,2,14,7.0,0,14
2023-10-08,MimsMa00,Marvin Mims,DEN,0,0,,0,0,1,0,0.0,0,0
2023-10-08,WashMo00,Montrell Washington,KAN,1,20,20.0,0,20,1,8,8.0,0,8
2023-10-08,PoweBr00,Brandon Powell,MIN,0,0,,0,0,1,3,3.0,0,3
2023-10-08,VaugDe00,Deuce Vaughn,DAL,0,0,,0,0,1,10,10.0,0,10
2023-10-08,DowdRi01,Rico Dowdle,DAL,2,35,17.5,0,22,0,0,,0,0
2023-10-08,TurpKa00,KaVontae Turpin,DAL,2,33,16.5,0,18,0,0,,0,0
2023-10-08,McClRa00,Ray-Ray McCloud,SFO,0,0,,0,0,4,39,9.8,0,14
2023-10-09,NixoKe00,Keisean Nixon,GNB,0,0,,0,0,1,2,2.0,0,2
2023-10-09,CartDe02,DeAndre Carter,LVR,1,29,29.0,0,29,1,6,6.0,0,6
2023-10-12,MimsMa00,Marvin Mims,DEN,0,0,,0,0,2,30,15.0,0,18
2023-10-12,WashMo00,Montrell Washington,KAN,0,0,,0,0,3,10,3.3,0,10
2023-10-15,DuveDe00,Devin Duvernay,BAL,2,41,20.5,0,27,3,91,30.3,0,70
2023-10-15,PhilKy01,Kyle Philips,TEN,0,0,,0,0,3,11,3.7,0,11
2023-10-15,McClRa00,Ray-Ray McCloud,SFO,2,45,22.5,0,28,2,13,6.5,0,13
2023-10-15,DardJa00,Jaelon Darden,CLE,2,42,21.0,0,23,4,39,9.8,0,11
2023-10-15,PeopDo00,Donovan Peoples-Jones,CLE,0,0,,0,0,1,5,5.0,0,5
2023-10-15,CrowJa00,Jamison Crowder,WAS,0,0,,0,0,1,61,61.0,0,61
2023-10-15,GibsAn00,Antonio Gibson,WAS,1,13,13.0,0,13,0,0,,0,0
2023-10-15,HughMi00,Mike Hughes,ATL,0,0,,0,0,3,11,3.7,0,8
2023-10-15,SmitIh00,Ihmir Smith-Marsette,CAR,0,0,,0,0,2,21,10.5,0,11
2023-10-15,BlacRa00,Raheem Blackshear,CAR,1,31,31.0,0,31,0,0,,0,0
2023-10-15,BerrBr00,Braxton Berrios,MIA,0,0,,0,0,1,0,0.0,0,0
2023-10-15,PoweBr00,Brandon Powell,MIN,0,0,,0,0,3,32,10.7,0,15
2023-10-15,TaylTr02,Trent Taylor,CHI,0,0,,0,0,1,12,12.0,0,12
2023-10-15,JoneVe00,Velus Jones Jr.,CHI,3,90,30.0,0,37,0,0,,0,0
2023-10-15,DallDe00,DeeJay Dallas,SEA,1,21,21.0,0,21,3,34,11.3,0,23
2023-10-15,IrwiTr00,Trenton Irwin,CIN,0,0,,0,0,1,1,1.0,0,1
2023-10-15,WillTr06,Trayveon Williams,CIN,1,27,27.0,0,27,0,0,,0,0
2023-10-15,McKeIs00,Isaiah McKenzie,IND,0,0,,0,0,2,13,6.5,0,8
2023-10-15,AgneJa00,Jamal Agnew,JAX,1,53,53.0,0,53,1,6,6.0,0,6
2023-10-15,ShahRa00,Rashid Shaheed,NOR,1,19,19.0,0,19,0,0,,0,0
2023-10-15,WoodRo02,Robert Woods,HOU,0,0,,0,0,1,0,0.0,0,0
2023-10-15,SingDe00,Devin Singletary,HOU,1,18,18.0,0,18,0,0,,0,0
2023-10-15,BryaMy01,Myles Bryant,NWE,0,0,,0,0,1,14,14.0,0,14
2023-10-15,MontTy01,Ty Montgomery,NWE,1,23,23.0,0,23,0,0,,0,0
2023-10-15,CartDe02,DeAndre Carter,LVR,0,0,,0,0,1,13,13.0,0,13
2023-10-15,DortGr01,Greg Dortch,ARI,0,0,,0,0,1,16,16.0,0,16
2023-10-15,TramAu00,Austin Trammell,LAR,0,0,,0,0,3,30,10.0,0,29
2023-10-15,RaymKa00,Kalif Raymond,DET,0,0,,0,0,3,33,11.0,0,15
2023-10-15,DorsKh00,Khalil Dorsey,DET,2,38,19.0,0,19,0,0,,0,0
2023-10-15,ThomDe07,Deven Thompkins,TAM,3,55,18.3,0,20,0,0,,0,0
2023-10-15,CoveBr00,Britain Covey,PHI,0,0,,0,0,3,9,3.0,0,9
2023-10-15,GrayEr01,Eric Gray,NYG,1,3,3.0,0,3,2,4,2.0,0,4
2023-10-15,CampPa00,Parris Campbell,NYG,1,21,21.0,0,21,0,0,,0,0
2023-10-15,HarrDe07,Deonte Harty,BUF,0,0,,0,0,1,3,3.0,0,3
2023-10-16,TurpKa00,KaVontae Turpin,DAL,1,21,21.0,0,21,1,15,15.0,0,15
2023-10-16,TolbJa00,Jalen Tolbert,DAL,0,0,,0,0,1,0,0.0,0,0
2023-10-16,DaviDe02,Derius Davis,LAC,0,0,,0,0,2,38,19.0,0,26
2023-10-19,AgneJa00,Jamal Agnew,JAX,0,0,,0,0,1,9,9.0,0,9
2023-10-19,CampTe00,Tevaughn Campbell,JAX,0,0,,0,0,1,0,0.0,0,0
2023-10-22,PeopDo00,Donovan Peoples-Jones,CLE,0,0,,0,0,3,22,7.3,0,9
2023-10-22,StroPi00,Pierre Strong,CLE,2,46,23.0,0,24,0,0,,0,0
2023-10-22,McKeIs00,Isaiah McKenzie,IND,2,38,19.0,0,21,4,38,9.5,0,21
2023-10-22,HughMi00,Mike Hughes,ATL,0,0,,0,0,1,9,9.0,0,9
2023-10-22,PattCo00,Cordarrelle Patterson,ATL,1,25,25.0,0,25,0,0,,0,0
2023-10-22,ThomDe07,Deven Thompkins,TAM,2,50,25.0,0,32,1,3,3.0,0,3
2023-10-22,HarrDe07,Deonte Harty,BUF,0,0,,0,0,1,7,7.0,0,7
2023-10-22,JohnTy02,Ty Johnson,BUF,3,58,19.3,0,24,0,0,,0,0
2023-10-22,DougDe00,Demario Douglas,NWE,0,0,,0,0,1,25,25.0,0,25
2023-10-22,CartDe02,DeAndre Carter,LVR,2,51,25.5,0,26,1,18,18.0,0,18
2023-10-22,JoneVe00,Velus Jones Jr.,CHI,2,49,24.5,0,27,0,0,,0,0
2023-10-22,KmetCo00,Cole Kmet,CHI,1,0,0.0,0,0,0,0,,0,0
2023-10-22,RaymKa00,Kalif Raymond,DET,0,0,,0,0,2,32,16.0,0,24
2023-10-22,DorsKh00,Khalil Dorsey,DET,1,19,19.0,0,19,0,0,,0,0
2023-10-22,IbraMo00,Mohamed Ibrahim,DET,1,22,22.0,0,22,0,0,,0,0
2023-10-22,CrowJa00,Jamison Crowder,WAS,0,0,,0,0,6,33,5.5,0,17
2023-10-22,PrinBy00,Byron Pringle,WAS,1,38,38.0,0,38,0,0,,0,0
2023-10-22,ShepSt00,Sterling Shepard,NYG,0,0,,0,0,3,10,3.3,0,5
2023-10-22,GrayEr01,Eric Gray,NYG,0,0,,0,0,1,0,0.0,0,1
2023-10-22,AustCa00,Calvin Austin,PIT,0,0,,0,0,3,14,4.7,0,6
2023-10-22,IgweGo00,Godwin Igwebuike,PIT,1,15,15.0,0,15,0,0,,0,0
2023-10-22,TramAu00,Austin Trammell,LAR,1,12,12.0,0,12,0,0,,0,0
2023-10-22,DortGr01,Greg Dortch,ARI,2,28,14.0,0,15,2,8,4.0,0,8
2023-10-22,DallDe00,DeeJay Dallas,SEA,1,24,24.0,0,24,4,47,11.8,0,32
2023-10-22,NixoKe00,Keisean Nixon,GNB,0,0,,0,0,2,17,8.5,0,15
2023-10-22,MimsMa00,Marvin Mims,DEN,0,0,,0,0,1,11,11.0,0,11
2023-10-22,HardMe00,Mecole Hardman,KAN,0,0,,0,0,1,50,50.0,0,50
2023-10-22,BerrBr00,Braxton Berrios,MIA,4,105,26.3,0,33,1,16,16.0,0,16
2023-10-22,ScotBo02,Boston Scott,PHI,1,38,38.0,0,38,0,0,,0,0
2023-10-22,ZaccOl01,Olamide Zaccheaus,PHI,1,7,7.0,0,7,0,0,,0,0
2023-10-23,McClRa00,Ray-Ray McCloud,SFO,1,34,34.0,0,34,0,0,,0,0
2023-10-23,PoweBr00,Brandon Powell,MIN,0,0,,0,0,1,4,4.0,0,4
2023-10-23,NwanKe00,Kene Nwangwu,MIN,2,41,20.5,0,28,0,0,,0,0
2023-10-26,ThomDe07,Deven Thompkins,TAM,2,44,22.0,0,26,1,0,0.0,0,0
2023-10-26,HarrDe07,Deonte Harty,BUF,0,0,,0,0,4,49,12.3,0,24
2023-10-26,ShakKh00,Khalil Shakir,BUF,1,9,9.0,0,9,0,0,,0,0
2023-10-29,DellNa00,Tank Dell,HOU,0,0,,0,0,3,25,8.3,0,20
2023-10-29,BoonMi00,Mike Boone,HOU,2,44,22.0,0,25,0,0,,0,0
2023-10-29,SmitIh00,Ihmir Smith-Marsette,CAR,0,0,,0,0,3,12,4.0,0,5
2023-10-29,BlacRa00,Raheem Blackshear,CAR,3,107,35.7,0,52,0,0,,0,0
2023-10-29,TramAu00,Austin Trammell,LAR,0,0,,0,0,1,-5,-5.0,0,-5
2023-10-29,TurpKa00,KaVontae Turpin,DAL,2,88,44.0,0,63,2,0,0.0,0,0
2023-10-29,DowdRi01,Rico Dowdle,DAL,1,8,8.0,0,8,0,0,,0,0
2023-10-29,PoweBr00,Brandon Powell,MIN,0,0,,0,0,3,34,11.3,0,16
2023-10-29,ChanTy01,Ty Chandler,MIN,1,27,27.0,0,27,0,0,,0,0
2023-10-29,NixoKe00,Keisean Nixon,GNB,3,62,20.7,0,25,1,6,6.0,0,6
2023-10-29,HughMi00,Mike Hughes,ATL,0,0,,0,0,1,6,6.0,0,6
2023-10-29,PattCo00,Cordarrelle Patterson,ATL,1,29,29.0,0,29,0,0,,0,0
2023-10-29,SmitKe03,Keith Smith,ATL,1,10,10.0,0,10,0,0,,0,0
2023-10-29,GarrEr00,Eric Garror,TEN,0,0,,0,0,5,32,6.4,0,15
2023-10-29,PhilKy01,Kyle Philips,TEN,1,13,13.0,0,13,0,0,,0,0
2023-10-29,ShahRa00,Rashid Shaheed,NOR,0,0,,0,0,4,46,11.5,0,15
2023-10-29,McKeIs00,Isaiah McKenzie,IND,0,0,,0,0,1,7,7.0,0,7
2023-10-29,AgneJa00,Jamal Agnew,JAX,1,27,27.0,0,27,3,34,11.3,0,13
2023-10-29,ThomDa07,Daniel Thomas,JAX,1,21,21.0,0,21,0,0,,0,0
2023-10-29,IgweGo00,Godwin Igwebuike,PIT,1,36,36.0,0,36,0,0,,0,0
2023-10-29,MontTy01,Ty Montgomery,NWE,1,24,24.0,0,24,0,0,,0,0
2023-10-29,BerrBr00,Braxton Berrios,MIA,1,25,25.0,0,25,2,17,8.5,0,12
2023-10-29,GipsXa00,Xavier Gipson,NYJ,1,22,22.0,0,22,3,20,6.7,0,10
2023-10-29,OlszGu00,Gunner Olszewski,NYG,0,0,,0,0,6,56,9.3,0,15
2023-10-29,CampPa00,Parris Campbell,NYG,1,24,24.0,0,24,0,0,,0,0
2023-10-29,CoveBr00,Britain Covey,PHI,0,0,,0,0,1,25,25.0,0,25
2023-10-29,CrowJa00,Jamison Crowder,WAS,0,0,,0,0,1,11,11.0,0,11
2023-10-29,GibsAn00,Antonio Gibson,WAS,1,27,27.0,0,27,0,0,,0,0
2023-10-29,MoorEl00,Elijah Moore,CLE,0,0,,0,0,2,23,11.5,0,13
2023-10-29,PeopDo00,Donovan Peoples-Jones,CLE,0,0,,0,0,1,7,7.0,0,7
2023-10-29,StroPi00,Pierre Strong,CLE,1,15,15.0,0,15,0,0,,0,0
2023-10-29,DallDe00,DeeJay Dallas,SEA,0,0,,0,0,2,15,7.5,0,11
2023-10-29,EskrDW00,D'Wayne Eskridge,SEA,1,24,24.0,0,24,0,0,,0,0
2023-10-29,IrwiTr00,Trenton Irwin,CIN,0,0,,0,0,1,8,8.0,0,8
2023-10-29,WillTr06,Trayveon Williams,CIN,2,53,26.5,0,41,0,0,,0,0
2023-10-29,McClRa00,Ray-Ray McCloud,SFO,1,16,16.0,0,16,0,0,,0,0
2023-10-29,DuveDe00,Devin Duvernay,BAL,0,0,,0,0,3,31,10.3,0,14
2023-10-29,MoorRo02,Rondale Moore,ARI,0,0,,0,0,1,11,11.0,0,11
2023-10-29,BaccAn00,Andre Baccellia,ARI,1,22,22.0,0,22,0,0,,0,0
2023-10-29,HardMe00,Mecole Hardman,KAN,1,14,14.0,0,14,3,-3,-1.0,0,2
2023-10-29,MimsMa00,Marvin Mims,DEN,1,28,28.0,0,28,1,31,31.0,0,31
2023-10-29,TaylTr02,Trent Taylor,CHI,0,0,,0,0,1,14,14.0,0,14
2023-10-29,JohnRo07,Roschon Johnson,CHI,1,0,0.0,0,0,0,0,,0,0
2023-10-29,JoneVe00,Velus Jones Jr.,CHI,1,24,24.0,0,24,0,0,,0,0
2023-10-29,DaviDe02,Derius Davis,LAC,0,0,,0,0,1,6,6.0,0,6
2023-10-30,CartDe02,DeAndre Carter,LVR,1,2,2.0,0,2,0,0,,0,0
2023-10-30,RaymKa00,Kalif Raymond,DET,0,0,,0,0,2,18,9.0,0,9
2023-10-30,DorsKh00,Khalil Dorsey,DET,2,31,15.5,0,18,0,0,,0,0
2023-11-02,GarrEr00,Eric Garror,TEN,0,0,,0,0,2,7,3.5,0,8
2023-11-02,SpeaTy00,Tyjae Spears,TEN,2,46,23.0,0,29,0,0,,0,0
2023-11-02,AustCa00,Calvin Austin,PIT,0,0,,0,0,2,13,6.5,0,12
2023-11-02,IgweGo00,Godwin Igwebuike,PIT,2,42,21.0,0,23,0,0,,0,0
2023-11-05,BerrBr00,Braxton Berrios,MIA,0,0,,0,0,1,7,7.0,0,7
2023-11-05,HardMe00,Mecole Hardman,KAN,0,0,,0,0,3,14,4.7,0,10
2023-11-05,McKiJe00,Jerick McKinnon,KAN,1,20,20.0,0,20,0,0,,0,0
2023-11-05,DortGr01,Greg Dortch,ARI,2,25,12.5,0,14,4,48,12.0,0,23
2023-11-05,ProcJa00,James Proche,CLE,0,0,,0,0,6,55,9.2,0,17
2023-11-05,TramAu00,Austin Trammell,LAR,1,36,36.0,0,36,3,37,12.3,0,14
2023-11-05,RobiDe01,Demarcus Robinson,LAR,1,20,20.0,0,20,0,0,,0,0
2023-11-05,NixoKe00,Keisean Nixon,GNB,1,51,51.0,0,51,1,15,15.0,0,15
2023-11-05,ReedJa03,Jayden Reed,GNB,0,0,,0,0,1,22,22.0,0,22
2023-11-05,ThomDe07,Deven Thompkins,TAM,3,54,18.0,0,23,3,22,7.3,0,9
2023-11-05,DellNa00,Tank Dell,HOU,2,44,22.0,0,23,1,7,7.0,0,7
2023-11-05,BoonMi00,Mike Boone,HOU,1,8,8.0,0,8,0,0,,0,0
2023-11-05,PoweBr00,Brandon Powell,MIN,0,0,,0,0,1,24,24.0,0,24
2023-11-05,AlfoDe00,DeAundre Alford,ATL,1,5,5.0,0,5,1,0,0.0,0,0
2023-11-05,ShahRa00,Rashid Shaheed,NOR,1,24,24.0,0,24,2,20,10.0,0,14
2023-11-05,CrowJa00,Jamison Crowder,WAS,0,0,,0,0,5,31,6.2,0,14
2023-11-05,GibsAn00,Antonio Gibson,WAS,3,72,24.0,0,37,0,0,,0,0
2023-11-05,DougDe00,Demario Douglas,NWE,0,0,,0,0,2,-2,-1.0,0,0
2023-11-05,DallDe00,DeeJay Dallas,SEA,0,0,,0,0,2,18,9.0,0,10
2023-11-05,EskrDW00,D'Wayne Eskridge,SEA,3,60,20.0,0,27,0,0,,0,0
2023-11-05,DuveDe00,Devin Duvernay,BAL,0,0,,0,0,2,27,13.5,0,24
2023-11-05,McKeIs00,Isaiah McKenzie,IND,0,0,,0,0,3,11,3.7,0,10
2023-11-05,SmitIh00,Ihmir Smith-Marsette,CAR,0,0,,0,0,3,32,10.7,0,24
2023-11-05,BlacRa00,Raheem Blackshear,CAR,1,46,46.0,0,46,0,0,,0,0
2023-11-05,TurpKa00,KaVontae Turpin,DAL,1,48,48.0,0,48,2,23,11.5,0,12
2023-11-05,DowdRi01,Rico Dowdle,DAL,1,31,31.0,0,31,0,0,,0,0
2023-11-05,CoveBr00,Britain Covey,PHI,0,0,,0,0,1,4,4.0,0,4
2023-11-05,OlszGu00,Gunner Olszewski,NYG,0,0,,0,0,3,33,11.0,0,17
2023-11-05,CampPa00,Parris Campbell,NYG,5,110,22.0,0,30,0,0,,0,0
2023-11-05,CartDe02,DeAndre Carter,LVR,0,0,,0,0,1,6,6.0,0,6
2023-11-05,JohnTy02,Ty Johnson,BUF,1,17,17.0,0,17,0,0,,0,0
2023-11-05,ShakKh00,Khalil Shakir,BUF,1,27,27.0,0,27,0,0,,0,0
2023-11-05,IrwiTr00,Trenton Irwin,CIN,0,0,,0,0,2,11,5.5,0,8
2023-11-05,WillTr06,Trayveon Williams,CIN,3,61,20.3,0,24,0,0,,0,0
2023-11-06,DaviDe02,Derius Davis,LAC,0,0,,0,0,3,104,34.7,1,87
2023-11-06,GipsXa00,Xavier Gipson,NYJ,0,0,,0,0,3,8,2.7,0,8
2023-11-09,SmitIh00,Ihmir Smith-Marsette,CAR,0,0,,0,0,3,79,26.3,1,79
2023-11-09,BlacRa00,Raheem Blackshear,CAR,1,27,27.0,0,27,0,0,,0,0
2023-11-09,TaylTr02,Trent Taylor,CHI,0,0,,0,0,2,12,6.0,0,7
2023-11-09,ScotTy00,Tyler Scott,CHI,1,24,24.0,0,24,0,0,,0,0
2023-11-12,McKeIs00,Isaiah McKenzie,IND,1,42,42.0,0,42,1,11,11.0,0,11
2023-11-12,MontTy01,Ty Montgomery,NWE,1,22,22.0,0,22,0,0,,0,0
2023-11-12,DellNa00,Tank Dell,HOU,0,0,,0,0,2,18,9.0,0,11
2023-11-12,WoodRo02,Robert Woods,HOU,0,0,,0,0,1,0,0.0,0,0
2023-11-12,IrwiTr00,Trenton Irwin,CIN,1,8,8.0,0,8,1,8,8.0,0,8
2023-11-12,WillTr06,Trayveon Williams,CIN,1,17,17.0,0,17,0,0,,0,0
2023-11-12,ProcJa00,James Proche,CLE,0,0,,0,0,1,0,0.0,0,0
2023-11-12,StroPi00,Pierre Strong,CLE,1,33,33.0,0,33,0,0,,0,0
2023-11-12,DuveDe00,Devin Duvernay,BAL,2,30,15.0,0,20,2,12,6.0,0,8
2023-11-12,NixoKe00,Keisean Nixon,GNB,5,139,27.8,0,49,1,12,12.0,0,12
2023-11-12,ReedJa03,Jayden Reed,GNB,0,0,,0,0,1,0,0.0,0,0
2023-11-12,AustCa00,Calvin Austin,PIT,0,0,,0,0,2,20,10.0,0,14
2023-11-12,McFaAn00,Anthony McFarland Jr.,PIT,3,73,24.3,0,37,0,0,,0,0
2023-11-12,McClRa00,Ray-Ray McCloud,SFO,1,20,20.0,0,20,3,22,7.3,0,9
2023-11-12,BellRo01,Ronnie Bell,SFO,0,0,,0,0,1,8,8.0,0,8
2023-11-12,KirkCh01,Christian Kirk,JAX,0,0,,0,0,1,15,15.0,0,15
2023-11-12,AgneJa00,Jamal Agnew,JAX,1,22,22.0,0,22,0,0,,0,0
2023-11-12,JohnDE04,D'Ernest Johnson,JAX,1,22,22.0,0,22,0,0,,0,0
2023-11-12,GarrEr00,Eric Garror,TEN,0,0,,0,0,3,23,7.7,0,15
2023-11-12,ThomDe07,Deven Thompkins,TAM,0,0,,0,0,2,15,7.5,0,15
2023-11-12,ShahRa00,Rashid Shaheed,NOR,2,54,27.0,0,28,2,22,11.0,0,12
2023-11-12,PoweBr00,Brandon Powell,MIN,0,0,,0,0,2,12,6.0,0,9
2023-11-12,RaymKa00,Kalif Raymond,DET,0,0,,0,0,1,12,12.0,0,12
2023-11-12,DaviDe02,Derius Davis,LAC,1,27,27.0,0,27,0,0,,0,0
2023-11-12,RobiBi01,Bijan Robinson,ATL,0,0,,0,0,1,8,8.0,0,8
2023-11-12,DortGr01,Greg Dortch,ARI,1,22,22.0,0,22,2,56,28.0,0,49
2023-11-12,CampPa00,Parris Campbell,NYG,1,36,36.0,0,36,0,0,,0,0
2023-11-12,VaugDe00,Deuce Vaughn,DAL,0,0,,0,0,3,9,3.0,0,11
2023-11-12,DowdRi01,Rico Dowdle,DAL,1,11,11.0,0,11,0,0,,0,0
2023-11-12,CrowJa00,Jamison Crowder,WAS,0,0,,0,0,2,9,4.5,0,8
2023-11-12,GibsAn00,Antonio Gibson,WAS,5,133,26.6,0,33,0,0,,0,0
2023-11-12,DallDe00,DeeJay Dallas,SEA,0,0,,0,0,2,14,7.0,0,9
2023-11-12,GipsXa00,Xavier Gipson,NYJ,1,14,14.0,0,14,1,5,5.0,0,5
2023-11-12,CartDe02,DeAndre Carter,LVR,1,25,25.0,0,25,3,49,16.3,0,32
2023-11-13,MimsMa00,Marvin Mims,DEN,1,31,31.0,0,31,2,44,22.0,0,27
2023-11-13,HarrDe07,Deonte Harty,BUF,0,0,,0,0,1,15,15.0,0,15
2023-11-13,ShakKh00,Khalil Shakir,BUF,1,19,19.0,0,19,0,0,,0,0
2023-11-16,JoneCh11,Charlie Jones,CIN,0,0,,0,0,3,24,8.0,0,20
2023-11-16,DuveDe00,Devin Duvernay,BAL,0,0,,0,0,1,5,5.0,0,5
2023-11-19,SmitIh00,Ihmir Smith-Marsette,CAR,0,0,,0,0,1,14,14.0,0,14
2023-11-19,BlacRa00,Raheem Blackshear,CAR,1,29,29.0,0,29,0,0,,0,0
2023-11-19,AustCa00,Calvin Austin,PIT,0,0,,0,0,3,51,17.0,0,21
2023-11-19,ProcJa00,James Proche,CLE,0,0,,0,0,3,37,12.3,0,21
2023-11-19,DaviDe02,Derius Davis,LAC,3,58,19.3,0,21,1,6,6.0,0,6
2023-11-19,NixoKe00,Keisean Nixon,GNB,2,60,30.0,0,30,2,2,1.0,0,1
2023-11-19,ReedJa03,Jayden Reed,GNB,0,0,,0,0,1,7,7.0,0,7
2023-11-19,HeatMa00,Malik Heath,GNB,1,1,1.0,0,1,0,0,,0,0
2023-11-19,GarrEr00,Eric Garror,TEN,0,0,,0,0,1,15,15.0,0,15
2023-11-19,SpeaTy00,Tyjae Spears,TEN,4,81,20.3,0,26,0,0,,0,0
2023-11-19,JohnDE04,D'Ernest Johnson,JAX,1,18,18.0,0,18,0,0,,0,0
2023-11-19,CartDe02,DeAndre Carter,LVR,0,0,,0,0,1,12,12.0,0,12
2023-11-19,WilsCe01,Cedrick Wilson Jr.,MIA,0,0,,0,0,3,30,10.0,0,14
2023-11-19,TaylTr02,Trent Taylor,CHI,0,0,,0,0,1,0,0.0,0,0
2023-11-19,ReynCr00,Craig Reynolds,DET,1,31,31.0,0,31,0,0,,0,0
2023-11-19,DortGr01,Greg Dortch,ARI,1,23,23.0,0,23,1,3,3.0,0,3
2023-11-19,HamiAn01,Antonio Hamilton,ARI,0,0,,0,0,1,0,0.0,0,0
2023-11-19,SimsSt00,Steven Sims,HOU,0,0,,0,0,2,16,8.0,0,8
2023-11-19,OlszGu00,Gunner Olszewski,NYG,0,0,,0,0,2,16,8.0,0,9
2023-11-19,CrowJa00,Jamison Crowder,WAS,0,0,,0,0,4,0,0.0,0,3
2023-11-19,PrinBy00,Byron Pringle,WAS,2,77,38.5,0,40,0,0,,0,0
2023-11-19,ThomDe07,Deven Thompkins,TAM,3,55,18.3,0,23,2,64,32.0,0,51
2023-11-19,McClRa00,Ray-Ray McCloud,SFO,2,40,20.0,0,21,1,2,2.0,0,2
2023-11-19,MasoJo00,Jordan Mason,SFO,1,12,12.0,0,12,0,0,,0,0
2023-11-19,DallDe00,DeeJay Dallas,SEA,0,0,,0,0,2,25,12.5,0,13
2023-11-19,TramAu00,Austin Trammell,LAR,0,0,,0,0,4,30,7.5,0,15
2023-11-19,GipsXa00,Xavier Gipson,NYJ,4,76,19.0,0,28,0,0,,0,0
2023-11-19,AbanIs00,Israel Abanikanda,NYJ,1,19,19.0,0,19,0,0,,0,0
2023-11-19,HarrDe07,Deonte Harty,BUF,0,0,,0,0,4,35,8.8,0,15
2023-11-19,PoweBr00,Brandon Powell,MIN,0,0,,0,0,3,27,9.0,0,12
2023-11-20,CoveBr00,Britain Covey,PHI,0,0,,0,0,3,53,17.7,0,26
2023-11-20,ToneKa00,Kadarius Toney,KAN,0,0,,0,0,6,58,9.7,0,21
2023-11-23,DorsKh00,Khalil Dorsey,DET,4,98,24.5,0,30,0,0,,0,0
